CONV|band3|WEB_SITE|AD|AD0101003|10|18|318370
CONV|band3|WEB_SITE|AD|AD0101004|10|22|373270
CONV|band3|WEB_SITE|AD|AD0101005|14|27|446420
CONV|band3|WEB_SITE|AD|AD0101006|14|24|373010
CONV|band3|WEB_SITE|AD|AD0101007|6|7|120200
CONV|band3|WEB_SITE|AD|AD0101008|3|4|49300
CONV|band3|WEB_SITE|AD|AD0101009|7|17|362930
CONV|band3|WEB_SITE|AD|AD0101010|11|27|530720
CONV|band3|WEB_SITE|AD|AD0102001|1|1|63510
CONV|band3|WEB_SITE|AD|AD0102002|1|2|31800
CONV|band3|WEB_SITE|AG|AG0013|2|2|23200
CONV|band3|WEB_SITE|AG|AG1418|12|15|252810
CONV|band3|WEB_SITE|AG|AG1924|19|32|562200
CONV|band3|WEB_SITE|AG|AG2529|33|50|899260
CONV|band3|WEB_SITE|AG|AG3034|41|89|1618280
CONV|band3|WEB_SITE|AG|AG3539|52|105|1939760
CONV|band3|WEB_SITE|AG|AG4044|54|118|2034440
CONV|band3|WEB_SITE|AG|AG4549|54|126|2222240
CONV|band3|WEB_SITE|AG|AG5054|48|100|1791800
CONV|band3|WEB_SITE|AG|AG5559|36|60|999450
CONV|band3|WEB_SITE|AG|AG6099|31|50|895500
CONV|band3|WEB_SITE|AG|AGXXXX|20|27|506400
CONV|band3|WEB_SITE|GN|GNF|80|343|6223140
CONV|band3|WEB_SITE|GN|GNM|88|407|7057400
CONV|band3|WEB_SITE|GN|GNU|18|24|464800
CONV|band3|WEB_SITE|SD|SDFRI0024|14|24|407810
CONV|band3|WEB_SITE|SD|SDFRI0724|2|3|87500
CONV|band3|WEB_SITE|SD|SDMON0024|14|27|536760
CONV|band3|WEB_SITE|SD|SDMON0724|2|2|44520
CONV|band3|WEB_SITE|SD|SDSAT0024|15|30|466230
CONV|band3|WEB_SITE|SD|SDSAT1124|2|6|96300
CONV|band3|WEB_SITE|SD|SDSUN0024|13|26|542680
CONV|band3|WEB_SITE|SD|SDSUN0724|2|5|78200
CONV|band3|WEB_SITE|SD|SDTHU0024|15|32|535520
CONV|band3|WEB_SITE|SD|SDTHU0724|1|1|25800
CONV|band3|WEB_SITE|SD|SDTUE0024|14|25|415710
CONV|band3|WEB_SITE|SD|SDTUE0724|2|3|47500
CONV|band3|WEB_SITE|SD|SDWED0024|17|34|632150
CONV|band3|WEB_SITE|SD|SDWED0724|1|3|43700
HOLD|band1|SHOPPING|AG|AG0013|A|93|89114
HOLD|band1|SHOPPING|AG|AG0013|B|125|130725
HOLD|band1|SHOPPING|AG|AG1418|A|466|515307
HOLD|band1|SHOPPING|AG|AG1418|B|392|504521
HOLD|band1|SHOPPING|AG|AG1924|A|440|408662
HOLD|band1|SHOPPING|AG|AG1924|B|476|539639
HOLD|band1|SHOPPING|AG|AG2529|A|1384|1684842
HOLD|band1|SHOPPING|AG|AG2529|B|1927|2560707
HOLD|band1|SHOPPING|AG|AG3034|A|2227|2772310
HOLD|band1|SHOPPING|AG|AG3034|B|2622|3403118
HOLD|band1|SHOPPING|AG|AG3539|A|2801|3565805
HOLD|band1|SHOPPING|AG|AG3539|B|3025|3945757
HOLD|band1|SHOPPING|AG|AG4044|A|4191|5463277
HOLD|band1|SHOPPING|AG|AG4044|B|4679|6260554
HOLD|band1|SHOPPING|AG|AG4549|A|4379|5768026
HOLD|band1|SHOPPING|AG|AG4549|B|4479|5912375
HOLD|band1|SHOPPING|AG|AG5054|A|3374|4429925
HOLD|band1|SHOPPING|AG|AG5054|B|3110|3960069
HOLD|band1|SHOPPING|AG|AG5559|A|1966|2569004
HOLD|band1|SHOPPING|AG|AG5559|B|1674|2063157
HOLD|band1|SHOPPING|AG|AG6099|A|1237|1469504
HOLD|band1|SHOPPING|AG|AG6099|B|896|848880
HOLD|band1|SHOPPING|AG|AGXXXX|A|2475|3079369
HOLD|band1|SHOPPING|AG|AGXXXX|B|3117|4116814
HOLD|band1|SHOPPING|GN|GNF|A|6630|8290281
HOLD|band1|SHOPPING|GN|GNF|B|8311|10812146
HOLD|band1|SHOPPING|GN|GNM|A|16246|20861592
HOLD|band1|SHOPPING|GN|GNM|B|15451|19788865
HOLD|band1|SHOPPING|GN|GNU|A|2157|2663287
HOLD|band1|SHOPPING|GN|GNU|B|2760|3645290
HOLD|band1|SHOPPING|SD|SDMON0724|B|1|180
HOLD|band1|SHOPPING|SD|SDSAT1124|B|0|0
HOLD|band1|SHOPPING|SD|SDSUN0003|B|0|0
HOLD|band1|SHOPPING|SD|SDSUN0724|B|0|0
HOLD|band1|SHOPPING|SD|SDTHU0003|B|0|0
HOLD|band1|SHOPPING|SD|SDTHU0724|B|0|0
HOLD|band1|SHOPPING|SD|SDTUE0724|B|0|0
HOLD|band1|SHOPPING|SD|SDWED0003|B|0|0
HOLD|band1|SHOPPING|SD|SDWED0724|B|0|0
HOLD|band1|WEB_SITE|AD|AD0099|A|8570|6066427
HOLD|band1|WEB_SITE|AD|AD0099|B|12725|10359780
HOLD|band1|WEB_SITE|AD|AD0101001|A|1661|1075819
HOLD|band1|WEB_SITE|AD|AD0101001|B|883|575060
HOLD|band1|WEB_SITE|AD|AD0101002|A|221|140540
HOLD|band1|WEB_SITE|AD|AD0101002|B|171|114660
HOLD|band1|WEB_SITE|AD|AD0101003|A|734|464464
HOLD|band1|WEB_SITE|AD|AD0101003|B|1079|700690
HOLD|band1|WEB_SITE|AD|AD0101004|A|1213|746752
HOLD|band1|WEB_SITE|AD|AD0101004|B|1312|990017
HOLD|band1|WEB_SITE|AD|AD0101005|A|1488|941114
HOLD|band1|WEB_SITE|AD|AD0101005|B|1686|1382692
HOLD|band1|WEB_SITE|AD|AD0101006|A|1061|652436
HOLD|band1|WEB_SITE|AD|AD0101006|B|1104|794560
HOLD|band1|WEB_SITE|AD|AD0101007|A|406|242649
HOLD|band1|WEB_SITE|AD|AD0101007|B|410|266274
HOLD|band1|WEB_SITE|AD|AD0101008|A|87|44380
HOLD|band1|WEB_SITE|AD|AD0101008|B|111|68500
HOLD|band1|WEB_SITE|AD|AD0101009|A|1079|649000
HOLD|band1|WEB_SITE|AD|AD0101009|B|784|504890
HOLD|band1|WEB_SITE|AD|AD0101010|A|1284|839666
HOLD|band1|WEB_SITE|AD|AD0101010|B|669|409468
HOLD|band1|WEB_SITE|AD|AD0102001|A|50|33960
HOLD|band1|WEB_SITE|AD|AD0102001|B|52|31370
HOLD|band1|WEB_SITE|AD|AD0102002|A|40|26990
HOLD|band1|WEB_SITE|AD|AD0102002|B|34|18230
HOLD|band1|WEB_SITE|AG|AG0013|A|89|57435
HOLD|band1|WEB_SITE|AG|AG0013|B|64|37083
HOLD|band1|WEB_SITE|AG|AG1418|A|541|310846
HOLD|band1|WEB_SITE|AG|AG1418|B|503|345150
HOLD|band1|WEB_SITE|AG|AG1924|A|712|466673
HOLD|band1|WEB_SITE|AG|AG1924|B|806|646854
HOLD|band1|WEB_SITE|AG|AG2529|A|1282|853152
HOLD|band1|WEB_SITE|AG|AG2529|B|1490|1196134
HOLD|band1|WEB_SITE|AG|AG3034|A|2002|1336695
HOLD|band1|WEB_SITE|AG|AG3034|B|2387|1911226
HOLD|band1|WEB_SITE|AG|AG3539|A|2110|1381886
HOLD|band1|WEB_SITE|AG|AG3539|B|2688|2089534
HOLD|band1|WEB_SITE|AG|AG4044|A|2553|1726621
HOLD|band1|WEB_SITE|AG|AG4044|B|3241|2540458
HOLD|band1|WEB_SITE|AG|AG4549|A|2379|1659391
HOLD|band1|WEB_SITE|AG|AG4549|B|2954|2387118
HOLD|band1|WEB_SITE|AG|AG5054|A|2051|1380829
HOLD|band1|WEB_SITE|AG|AG5054|B|2351|1794318
HOLD|band1|WEB_SITE|AG|AG5559|A|1259|866464
HOLD|band1|WEB_SITE|AG|AG5559|B|1441|1085691
HOLD|band1|WEB_SITE|AG|AG6099|A|1770|1171189
HOLD|band1|WEB_SITE|AG|AG6099|B|1757|1275280
HOLD|band1|WEB_SITE|AG|AGXXXX|A|1146|713048
HOLD|band1|WEB_SITE|AG|AGXXXX|B|1338|907347
HOLD|band1|WEB_SITE|GN|GNF|A|6431|4196711
HOLD|band1|WEB_SITE|GN|GNF|B|6746|5114603
HOLD|band1|WEB_SITE|GN|GNM|A|10467|7108552
HOLD|band1|WEB_SITE|GN|GNM|B|13114|10308936
HOLD|band1|WEB_SITE|GN|GNU|A|996|618943
HOLD|band1|WEB_SITE|GN|GNU|B|1160|792661
HOLD|band1|WEB_SITE|SD|SDFRI0003|B|0|0
HOLD|band1|WEB_SITE|SD|SDFRI0024|A|1554|954910
HOLD|band1|WEB_SITE|SD|SDFRI0024|B|1274|878830
HOLD|band1|WEB_SITE|SD|SDFRI0724|B|14|7111
HOLD|band1|WEB_SITE|SD|SDMON0003|B|1|70
HOLD|band1|WEB_SITE|SD|SDMON0024|A|1649|1036971
HOLD|band1|WEB_SITE|SD|SDMON0024|B|1496|1048822
HOLD|band1|WEB_SITE|SD|SDMON0724|B|22|10686
HOLD|band1|WEB_SITE|SD|SDSAT0003|B|1|572
HOLD|band1|WEB_SITE|SD|SDSAT0024|A|1490|901950
HOLD|band1|WEB_SITE|SD|SDSAT0024|B|1270|880400
HOLD|band1|WEB_SITE|SD|SDSAT1124|B|18|9104
HOLD|band1|WEB_SITE|SD|SDSUN0003|B|1|240
HOLD|band1|WEB_SITE|SD|SDSUN0024|A|1404|845450
HOLD|band1|WEB_SITE|SD|SDSUN0024|B|1396|993990
HOLD|band1|WEB_SITE|SD|SDSUN0724|B|26|9748
HOLD|band1|WEB_SITE|SD|SDTHU0003|B|2|390
HOLD|band1|WEB_SITE|SD|SDTHU0024|A|1654|1030060
HOLD|band1|WEB_SITE|SD|SDTHU0024|B|1427|977470
HOLD|band1|WEB_SITE|SD|SDTHU0724|B|22|8437
HOLD|band1|WEB_SITE|SD|SDTUE0003|B|1|323
HOLD|band1|WEB_SITE|SD|SDTUE0024|A|1751|1096090
HOLD|band1|WEB_SITE|SD|SDTUE0024|B|1463|1001220
HOLD|band1|WEB_SITE|SD|SDTUE0724|B|24|11570
HOLD|band1|WEB_SITE|SD|SDWED0003|B|1|400
HOLD|band1|WEB_SITE|SD|SDWED0024|A|1659|1033950
HOLD|band1|WEB_SITE|SD|SDWED0024|B|1440|998740
HOLD|band1|WEB_SITE|SD|SDWED0724|B|29|10734
HOLD|band2|SHOPPING|AG|AG0013|A|42|36040
HOLD|band2|SHOPPING|AG|AG0013|B|92|116281
HOLD|band2|SHOPPING|AG|AG1418|A|146|170002
HOLD|band2|SHOPPING|AG|AG1418|B|519|716860
HOLD|band2|SHOPPING|AG|AG1924|A|167|183356
HOLD|band2|SHOPPING|AG|AG1924|B|465|706933
HOLD|band2|SHOPPING|AG|AG2529|A|1107|1654852
HOLD|band2|SHOPPING|AG|AG2529|B|1034|1604684
HOLD|band2|SHOPPING|AG|AG3034|A|1557|2265057
HOLD|band2|SHOPPING|AG|AG3034|B|1518|2401831
HOLD|band2|SHOPPING|AG|AG3539|A|1533|2211021
HOLD|band2|SHOPPING|AG|AG3539|B|1499|2305808
HOLD|band2|SHOPPING|AG|AG4044|A|2211|3244249
HOLD|band2|SHOPPING|AG|AG4044|B|1929|2905373
HOLD|band2|SHOPPING|AG|AG4549|A|2002|2934744
HOLD|band2|SHOPPING|AG|AG4549|B|1682|2431712
HOLD|band2|SHOPPING|AG|AG5054|A|1554|2249377
HOLD|band2|SHOPPING|AG|AG5054|B|1120|1601476
HOLD|band2|SHOPPING|AG|AG5559|A|893|1305274
HOLD|band2|SHOPPING|AG|AG5559|B|636|915360
HOLD|band2|SHOPPING|AG|AG6099|A|269|299120
HOLD|band2|SHOPPING|AG|AG6099|B|710|970116
HOLD|band2|SHOPPING|AG|AGXXXX|A|1818|2604210
HOLD|band2|SHOPPING|AG|AGXXXX|B|1932|2696890
HOLD|band2|SHOPPING|GN|GNF|A|4451|6466755
HOLD|band2|SHOPPING|GN|GNF|B|4082|6061207
HOLD|band2|SHOPPING|GN|GNM|A|7184|10314255
HOLD|band2|SHOPPING|GN|GNM|B|7313|10871475
HOLD|band2|SHOPPING|GN|GNU|A|1664|2376282
HOLD|band2|SHOPPING|GN|GNU|B|1741|2440635
HOLD|band2|WEB_SITE|AD|AD0099|A|3758|3810345
HOLD|band2|WEB_SITE|AD|AD0099|B|3692|3581980
HOLD|band2|WEB_SITE|AD|AD0101001|A|539|324330
HOLD|band2|WEB_SITE|AD|AD0101001|B|633|505751
HOLD|band2|WEB_SITE|AD|AD0101002|A|58|35390
HOLD|band2|WEB_SITE|AD|AD0101002|B|124|98760
HOLD|band2|WEB_SITE|AD|AD0101003|A|168|111780
HOLD|band2|WEB_SITE|AD|AD0101003|B|370|280954
HOLD|band2|WEB_SITE|AD|AD0101004|A|216|137471
HOLD|band2|WEB_SITE|AD|AD0101004|B|461|384120
HOLD|band2|WEB_SITE|AD|AD0101005|A|715|427470
HOLD|band2|WEB_SITE|AD|AD0101005|B|535|403188
HOLD|band2|WEB_SITE|AD|AD0101006|A|311|244396
HOLD|band2|WEB_SITE|AD|AD0101006|B|92|73610
HOLD|band2|WEB_SITE|AD|AD0101007|A|120|71003
HOLD|band2|WEB_SITE|AD|AD0101007|B|82|59794
HOLD|band2|WEB_SITE|AD|AD0101008|A|9|5250
HOLD|band2|WEB_SITE|AD|AD0101008|B|8|4670
HOLD|band2|WEB_SITE|AD|AD0101009|A|86|64410
HOLD|band2|WEB_SITE|AD|AD0101009|B|125|122280
HOLD|band2|WEB_SITE|AD|AD0101010|A|300|227298
HOLD|band2|WEB_SITE|AD|AD0101010|B|155|105310
HOLD|band2|WEB_SITE|AD|AD0102001|A|15|12420
HOLD|band2|WEB_SITE|AD|AD0102001|B|8|5330
HOLD|band2|WEB_SITE|AD|AD0102002|A|15|9830
HOLD|band2|WEB_SITE|AD|AD0102002|B|5|2990
HOLD|band2|WEB_SITE|AG|AG0013|A|22|15425
HOLD|band2|WEB_SITE|AG|AG0013|B|20|15649
HOLD|band2|WEB_SITE|AG|AG1418|A|136|105556
HOLD|band2|WEB_SITE|AG|AG1418|B|105|91019
HOLD|band2|WEB_SITE|AG|AG1924|A|176|164672
HOLD|band2|WEB_SITE|AG|AG1924|B|223|207791
HOLD|band2|WEB_SITE|AG|AG2529|A|395|380679
HOLD|band2|WEB_SITE|AG|AG2529|B|418|378281
HOLD|band2|WEB_SITE|AG|AG3034|A|657|625615
HOLD|band2|WEB_SITE|AG|AG3034|B|832|752574
HOLD|band2|WEB_SITE|AG|AG3539|A|685|640060
HOLD|band2|WEB_SITE|AG|AG3539|B|764|690937
HOLD|band2|WEB_SITE|AG|AG4044|A|896|813940
HOLD|band2|WEB_SITE|AG|AG4044|B|917|831198
HOLD|band2|WEB_SITE|AG|AG4549|A|872|792479
HOLD|band2|WEB_SITE|AG|AG4549|B|914|854115
HOLD|band2|WEB_SITE|AG|AG5054|A|793|659455
HOLD|band2|WEB_SITE|AG|AG5054|B|729|660484
HOLD|band2|WEB_SITE|AG|AG5559|A|557|439955
HOLD|band2|WEB_SITE|AG|AG5559|B|461|397955
HOLD|band2|WEB_SITE|AG|AG6099|A|678|475683
HOLD|band2|WEB_SITE|AG|AG6099|B|533|443630
HOLD|band2|WEB_SITE|AG|AGXXXX|A|443|367883
HOLD|band2|WEB_SITE|AG|AGXXXX|B|374|305101
HOLD|band2|WEB_SITE|GN|GNF|A|2113|1851711
HOLD|band2|WEB_SITE|GN|GNF|B|1806|1685097
HOLD|band2|WEB_SITE|GN|GNM|A|3820|3316444
HOLD|band2|WEB_SITE|GN|GNM|B|4142|3662912
HOLD|band2|WEB_SITE|GN|GNU|A|377|313243
HOLD|band2|WEB_SITE|GN|GNU|B|342|280720
HOLD|band2|WEB_SITE|SD|SDFRI0024|A|413|263420
HOLD|band2|WEB_SITE|SD|SDFRI0024|B|407|307870
HOLD|band2|WEB_SITE|SD|SDMON0024|A|484|318038
HOLD|band2|WEB_SITE|SD|SDMON0024|B|478|381159
HOLD|band2|WEB_SITE|SD|SDSAT0024|A|403|249470
HOLD|band2|WEB_SITE|SD|SDSAT0024|B|423|316450
HOLD|band2|WEB_SITE|SD|SDSUN0024|A|409|241330
HOLD|band2|WEB_SITE|SD|SDSUN0024|B|433|328590
HOLD|band2|WEB_SITE|SD|SDTHU0024|A|438|288470
HOLD|band2|WEB_SITE|SD|SDTHU0024|B|433|334790
HOLD|band2|WEB_SITE|SD|SDTUE0024|A|466|309950
HOLD|band2|WEB_SITE|SD|SDTUE0024|B|495|380390
HOLD|band2|WEB_SITE|SD|SDWED0024|A|469|312870
HOLD|band2|WEB_SITE|SD|SDWED0024|B|425|324150
HOLD|band3|SHOPPING|AG|AG0013|A|344|316781
HOLD|band3|SHOPPING|AG|AG0013|B|276|238367
HOLD|band3|SHOPPING|AG|AG1418|A|1310|1466601
HOLD|band3|SHOPPING|AG|AG1418|B|1023|942660
HOLD|band3|SHOPPING|AG|AG1924|A|981|933439
HOLD|band3|SHOPPING|AG|AG1924|B|975|777070
HOLD|band3|SHOPPING|AG|AG2529|A|1333|1413664
HOLD|band3|SHOPPING|AG|AG2529|B|2058|1974360
HOLD|band3|SHOPPING|AG|AG3034|A|1762|1887283
HOLD|band3|SHOPPING|AG|AG3034|B|3072|3134531
HOLD|band3|SHOPPING|AG|AG3539|A|1807|1959335
HOLD|band3|SHOPPING|AG|AG3539|B|3221|3213522
HOLD|band3|SHOPPING|AG|AG4044|A|2329|2414024
HOLD|band3|SHOPPING|AG|AG4044|B|3965|4031569
HOLD|band3|SHOPPING|AG|AG4549|A|2300|2318538
HOLD|band3|SHOPPING|AG|AG4549|B|3473|3551035
HOLD|band3|SHOPPING|AG|AG5054|A|1869|1728508
HOLD|band3|SHOPPING|AG|AG5054|B|2483|2402696
HOLD|band3|SHOPPING|AG|AG5559|A|1390|1238263
HOLD|band3|SHOPPING|AG|AG5559|B|1594|1402330
HOLD|band3|SHOPPING|AG|AG6099|A|1834|1612001
HOLD|band3|SHOPPING|AG|AG6099|B|1548|1173945
HOLD|band3|SHOPPING|AG|AGXXXX|A|2990|3637731
HOLD|band3|SHOPPING|AG|AGXXXX|B|2914|3362972
HOLD|band3|SHOPPING|GN|GNF|A|6619|6827192
HOLD|band3|SHOPPING|GN|GNF|B|8800|8596819
HOLD|band3|SHOPPING|GN|GNM|A|10933|10833828
HOLD|band3|SHOPPING|GN|GNM|B|15269|14703615
HOLD|band3|SHOPPING|GN|GNU|A|2697|3265136
HOLD|band3|SHOPPING|GN|GNU|B|2533|2904608
HOLD|band3|WEB_SITE|AD|AD0099|A|5850|4736842
HOLD|band3|WEB_SITE|AD|AD0099|B|6400|4965158
HOLD|band3|WEB_SITE|AD|AD0101001|A|982|542217
HOLD|band3|WEB_SITE|AD|AD0101001|B|380|165210
HOLD|band3|WEB_SITE|AD|AD0101002|A|112|58910
HOLD|band3|WEB_SITE|AD|AD0101002|B|48|18070
HOLD|band3|WEB_SITE|AD|AD0101003|A|251|132734
HOLD|band3|WEB_SITE|AD|AD0101003|B|184|76640
HOLD|band3|WEB_SITE|AD|AD0101004|A|414|228410
HOLD|band3|WEB_SITE|AD|AD0101004|B|301|133570
HOLD|band3|WEB_SITE|AD|AD0101005|A|548|302184
HOLD|band3|WEB_SITE|AD|AD0101005|B|501|191520
HOLD|band3|WEB_SITE|AD|AD0101006|A|362|231440
HOLD|band3|WEB_SITE|AD|AD0101006|B|211|83900
HOLD|band3|WEB_SITE|AD|AD0101007|A|115|69280
HOLD|band3|WEB_SITE|AD|AD0101007|B|96|38250
HOLD|band3|WEB_SITE|AD|AD0101008|A|27|15800
HOLD|band3|WEB_SITE|AD|AD0101008|B|44|17120
HOLD|band3|WEB_SITE|AD|AD0101009|A|331|161650
HOLD|band3|WEB_SITE|AD|AD0101009|B|196|81680
HOLD|band3|WEB_SITE|AD|AD0101010|A|508|311170
HOLD|band3|WEB_SITE|AD|AD0101010|B|299|105420
HOLD|band3|WEB_SITE|AD|AD0102001|A|15|8830
HOLD|band3|WEB_SITE|AD|AD0102001|B|10|3060
HOLD|band3|WEB_SITE|AD|AD0102002|A|7|5230
HOLD|band3|WEB_SITE|AD|AD0102002|B|16|4960
HOLD|band3|WEB_SITE|AG|AG0013|A|47|30520
HOLD|band3|WEB_SITE|AG|AG0013|B|53|34851
HOLD|band3|WEB_SITE|AG|AG1418|A|325|250174
HOLD|band3|WEB_SITE|AG|AG1418|B|286|230344
HOLD|band3|WEB_SITE|AG|AG1924|A|375|292826
HOLD|band3|WEB_SITE|AG|AG1924|B|415|305823
HOLD|band3|WEB_SITE|AG|AG2529|A|598|433897
HOLD|band3|WEB_SITE|AG|AG2529|B|687|465113
HOLD|band3|WEB_SITE|AG|AG3034|A|976|692130
HOLD|band3|WEB_SITE|AG|AG3034|B|986|652225
HOLD|band3|WEB_SITE|AG|AG3539|A|1063|748431
HOLD|band3|WEB_SITE|AG|AG3539|B|970|640726
HOLD|band3|WEB_SITE|AG|AG4044|A|1367|955470
HOLD|band3|WEB_SITE|AG|AG4044|B|1196|793344
HOLD|band3|WEB_SITE|AG|AG4549|A|1326|956313
HOLD|band3|WEB_SITE|AG|AG4549|B|1150|794735
HOLD|band3|WEB_SITE|AG|AG5054|A|1176|874142
HOLD|band3|WEB_SITE|AG|AG5054|B|953|650027
HOLD|band3|WEB_SITE|AG|AG5559|A|715|503216
HOLD|band3|WEB_SITE|AG|AG5559|B|671|453982
HOLD|band3|WEB_SITE|AG|AG6099|A|953|640626
HOLD|band3|WEB_SITE|AG|AG6099|B|720|482432
HOLD|band3|WEB_SITE|AG|AGXXXX|A|601|426941
HOLD|band3|WEB_SITE|AG|AGXXXX|B|599|380961
HOLD|band3|WEB_SITE|GN|GNF|A|4171|2907271
HOLD|band3|WEB_SITE|GN|GNF|B|3403|2309258
HOLD|band3|WEB_SITE|GN|GNM|A|4816|3514479
HOLD|band3|WEB_SITE|GN|GNM|B|4726|3215744
HOLD|band3|WEB_SITE|GN|GNU|A|535|382942
HOLD|band3|WEB_SITE|GN|GNU|B|557|359560
HOLD|band3|WEB_SITE|SD|SDFRI0003|B|5|2937
HOLD|band3|WEB_SITE|SD|SDFRI0024|A|535|304330
HOLD|band3|WEB_SITE|SD|SDFRI0024|B|281|107850
HOLD|band3|WEB_SITE|SD|SDFRI0724|B|68|33771
HOLD|band3|WEB_SITE|SD|SDMON0003|B|5|2258
HOLD|band3|WEB_SITE|SD|SDMON0024|A|609|356027
HOLD|band3|WEB_SITE|SD|SDMON0024|B|333|132103
HOLD|band3|WEB_SITE|SD|SDMON0724|B|73|35475
HOLD|band3|WEB_SITE|SD|SDSAT0003|B|2|910
HOLD|band3|WEB_SITE|SD|SDSAT0024|A|507|290410
HOLD|band3|WEB_SITE|SD|SDSAT0024|B|342|133910
HOLD|band3|WEB_SITE|SD|SDSAT1124|B|60|32897
HOLD|band3|WEB_SITE|SD|SDSUN0003|B|12|7126
HOLD|band3|WEB_SITE|SD|SDSUN0024|A|561|309000
HOLD|band3|WEB_SITE|SD|SDSUN0024|B|378|145520
HOLD|band3|WEB_SITE|SD|SDSUN0724|B|60|35877
HOLD|band3|WEB_SITE|SD|SDTHU0003|B|3|2042
HOLD|band3|WEB_SITE|SD|SDTHU0024|A|591|353480
HOLD|band3|WEB_SITE|SD|SDTHU0024|B|317|123020
HOLD|band3|WEB_SITE|SD|SDTHU0724|B|71|39651
HOLD|band3|WEB_SITE|SD|SDTUE0003|B|2|1100
HOLD|band3|WEB_SITE|SD|SDTUE0024|A|616|359060
HOLD|band3|WEB_SITE|SD|SDTUE0024|B|341|132840
HOLD|band3|WEB_SITE|SD|SDTUE0724|B|80|39036
HOLD|band3|WEB_SITE|SD|SDWED0003|B|3|1736
HOLD|band3|WEB_SITE|SD|SDWED0024|A|591|346440
HOLD|band3|WEB_SITE|SD|SDWED0024|B|308|124730
HOLD|band3|WEB_SITE|SD|SDWED0724|B|66|34037
HOLD|band4_unjudgeable|SHOPPING|AG|AG0013|A|17|10850
HOLD|band4_unjudgeable|SHOPPING|AG|AG0013|B|12|9813
HOLD|band4_unjudgeable|SHOPPING|AG|AG1418|A|34|24819
HOLD|band4_unjudgeable|SHOPPING|AG|AG1418|B|34|35563
HOLD|band4_unjudgeable|SHOPPING|AG|AG1924|A|28|19907
HOLD|band4_unjudgeable|SHOPPING|AG|AG1924|B|26|25335
HOLD|band4_unjudgeable|SHOPPING|AG|AG2529|A|11|9944
HOLD|band4_unjudgeable|SHOPPING|AG|AG2529|B|30|29940
HOLD|band4_unjudgeable|SHOPPING|AG|AG3034|A|15|13645
HOLD|band4_unjudgeable|SHOPPING|AG|AG3034|B|18|17347
HOLD|band4_unjudgeable|SHOPPING|AG|AG3539|A|17|10816
HOLD|band4_unjudgeable|SHOPPING|AG|AG3539|B|21|20743
HOLD|band4_unjudgeable|SHOPPING|AG|AG4044|A|23|20703
HOLD|band4_unjudgeable|SHOPPING|AG|AG4044|B|19|18103
HOLD|band4_unjudgeable|SHOPPING|AG|AG4549|A|23|17504
HOLD|band4_unjudgeable|SHOPPING|AG|AG4549|B|34|33761
HOLD|band4_unjudgeable|SHOPPING|AG|AG5054|A|23|16896
HOLD|band4_unjudgeable|SHOPPING|AG|AG5054|B|25|24479
HOLD|band4_unjudgeable|SHOPPING|AG|AG5559|A|10|9357
HOLD|band4_unjudgeable|SHOPPING|AG|AG5559|B|28|28305
HOLD|band4_unjudgeable|SHOPPING|AG|AG6099|A|18|15255
HOLD|band4_unjudgeable|SHOPPING|AG|AG6099|B|21|20064
HOLD|band4_unjudgeable|SHOPPING|AG|AGXXXX|A|32|28543
HOLD|band4_unjudgeable|SHOPPING|AG|AGXXXX|B|35|37727
HOLD|band4_unjudgeable|SHOPPING|GN|GNF|A|96|68152
HOLD|band4_unjudgeable|SHOPPING|GN|GNF|B|96|97573
HOLD|band4_unjudgeable|SHOPPING|GN|GNM|A|124|104267
HOLD|band4_unjudgeable|SHOPPING|GN|GNM|B|181|175955
HOLD|band4_unjudgeable|SHOPPING|GN|GNU|A|31|25821
HOLD|band4_unjudgeable|SHOPPING|GN|GNU|B|26|27651
HOLD|band4_unjudgeable|WEB_SITE|AD|AD0099|A|431|220415
HOLD|band4_unjudgeable|WEB_SITE|AD|AD0099|B|489|223054
HOLD|band4_unjudgeable|WEB_SITE|AD|AD0101001|A|11|3880
HOLD|band4_unjudgeable|WEB_SITE|AD|AD0101001|B|14|7790
HOLD|band4_unjudgeable|WEB_SITE|AD|AD0101002|A|0|0
HOLD|band4_unjudgeable|WEB_SITE|AD|AD0101002|B|3|1680
HOLD|band4_unjudgeable|WEB_SITE|AD|AD0101003|A|14|6570
HOLD|band4_unjudgeable|WEB_SITE|AD|AD0101003|B|7|3450
HOLD|band4_unjudgeable|WEB_SITE|AD|AD0101004|A|11|3500
HOLD|band4_unjudgeable|WEB_SITE|AD|AD0101004|B|13|6220
HOLD|band4_unjudgeable|WEB_SITE|AD|AD0101005|A|9|3060
HOLD|band4_unjudgeable|WEB_SITE|AD|AD0101005|B|8|3470
HOLD|band4_unjudgeable|WEB_SITE|AD|AD0101006|A|5|1610
HOLD|band4_unjudgeable|WEB_SITE|AD|AD0101006|B|12|4820
HOLD|band4_unjudgeable|WEB_SITE|AD|AD0101007|A|3|1250
HOLD|band4_unjudgeable|WEB_SITE|AD|AD0101007|B|10|4650
HOLD|band4_unjudgeable|WEB_SITE|AD|AD0101008|A|1|310
HOLD|band4_unjudgeable|WEB_SITE|AD|AD0101008|B|0|0
HOLD|band4_unjudgeable|WEB_SITE|AD|AD0101009|A|0|0
HOLD|band4_unjudgeable|WEB_SITE|AD|AD0101009|B|8|2670
HOLD|band4_unjudgeable|WEB_SITE|AD|AD0101010|A|10|3980
