adgroup_id,dim_type,dim_value,imp,clk,cost,rank_sum,n_days
grp-a001-02-000000061581269,r,06,2518,12,13730,5806,11
grp-a001-02-000000061581269,r,07,1613,9,10070,3639,12
grp-a001-02-000000061581269,r,08,3633,14,15010,7976,12
grp-a001-02-000000061581269,r,09,13238,56,63740,31553,17
grp-a001-02-000000061581269,r,10,1566,7,8380,3266,11
grp-a001-02-000000061581269,r,11,3481,13,15370,7869,15
grp-a001-02-000000061581269,r,12,1454,10,11110,3619,11
grp-a001-02-000000061581269,r,13,1550,8,9570,3497,11
grp-a001-02-000000061581269,r,14,565,0,0,1200,9
grp-a001-02-000000061581269,r,15,2763,19,22410,6263,11
grp-a001-02-000000061581269,r,16,1744,7,8520,4130,11
grp-a001-02-000000061581269,r,17,399,3,3480,860,10
grp-a001-02-000000061581269,r,99,2887,10,11380,7984,13
grp-a001-02-000000061581308,h,00,3048,3,1940,5411,39
grp-a001-02-000000061581308,h,01,1714,1,480,3409,28
grp-a001-02-000000061581308,h,02,1279,2,1780,3412,19
grp-a001-02-000000061581308,h,03,963,3,2632,3135,14
grp-a001-02-000000061581308,h,04,725,0,0,2194,10
grp-a001-02-000000061581308,h,05,578,0,0,2512,13
grp-a001-02-000000061581308,h,06,518,1,900,1311,16
grp-a001-02-000000061581308,h,07,956,1,616,2157,20
grp-a001-02-000000061581308,h,08,1210,1,1000,3182,19
grp-a001-02-000000061581308,h,09,2120,5,4095,5026,27
grp-a001-02-000000061581308,h,10,2931,1,1050,6162,30
grp-a001-02-000000061581308,h,11,2940,3,2830,6215,37
grp-a001-02-000000061581308,h,12,3607,1,563,7077,31
grp-a001-02-000000061581308,h,13,1398,0,0,3417,29
grp-a001-02-000000061581308,h,14,1271,3,2673,2968,30
grp-a001-02-000000061581308,h,15,3364,1,850,6797,43
grp-a001-02-000000061581308,h,16,2523,3,2620,5485,34
grp-a001-02-000000061581308,h,17,5912,1,840,8272,33
grp-a001-02-000000061581308,h,18,4991,0,0,8023,34
grp-a001-02-000000061581308,h,19,4876,5,4180,7757,34
grp-a001-02-000000061581308,h,20,5236,3,1920,8742,35
grp-a001-02-000000061581308,h,21,4865,10,9290,8330,40
grp-a001-02-000000061581308,h,22,5665,3,2316,9891,41
grp-a001-02-000000061581308,h,23,4729,5,4523,9502,38
grp-a001-02-000000061581308,m,11068,656,1,1000,2900,27
grp-a001-02-000000061581308,m,27758,3425,1,990,5074,10
grp-a001-02-000000061581308,m,33421,2713,4,3560,12384,45
grp-a001-02-000000061581308,m,341893,1252,10,5511,6928,51
grp-a001-02-000000061581308,m,341898,265,2,1186,553,35
grp-a001-02-000000061581308,m,370822,35,0,0,104,15
grp-a001-02-000000061581308,m,556927,9,0,0,9,5
grp-a001-02-000000061581308,m,684924,24723,3,2830,24723,4
grp-a001-02-000000061581308,m,684925,2803,1,680,2803,6
grp-a001-02-000000061581308,m,684926,789,4,2966,4818,52
grp-a001-02-000000061581308,m,684927,581,1,605,9687,36
grp-a001-02-000000061581308,m,684930,1,0,0,1,1
grp-a001-02-000000061581308,m,787479,1,0,0,30,1
grp-a001-02-000000061581308,m,805759,1,0,0,5,1
grp-a001-02-000000061581308,m,805760,3,0,0,19,2
grp-a001-02-000000061581308,m,8753,30162,29,27770,60349,29
grp-a001-02-000000061581308,r,00,655,0,0,1259,12
grp-a001-02-000000061581308,r,01,1673,1,605,3281,26
grp-a001-02-000000061581308,r,02,17374,17,14035,33744,55
grp-a001-02-000000061581308,r,03,3661,5,3870,7150,38
grp-a001-02-000000061581308,r,04,2592,2,1990,4980,30
grp-a001-02-000000061581308,r,05,1629,2,1530,3191,30
grp-a001-02-000000061581308,r,06,2797,3,2753,5021,31
grp-a001-02-000000061581308,r,07,1695,2,1580,3349,29
grp-a001-02-000000061581308,r,08,3956,3,2260,7572,41
grp-a001-02-000000061581308,r,09,14217,9,7486,27726,53
grp-a001-02-000000061581308,r,10,1486,3,3070,2791,26
grp-a001-02-000000061581308,r,11,3775,2,1786,7244,33
grp-a001-02-000000061581308,r,12,1509,1,650,3179,30
grp-a001-02-000000061581308,r,13,1703,2,2050,3465,25
grp-a001-02-000000061581308,r,14,746,0,0,1464,13
grp-a001-02-000000061581308,r,15,2514,0,0,4655,33
grp-a001-02-000000061581308,r,16,1938,2,1770,3526,29
grp-a001-02-000000061581308,r,17,486,1,1100,1008,13
grp-a001-02-000000061581308,r,99,3013,1,563,5782,42
grp-a001-02-000000061693679,h,00,335,0,0,2281,31
grp-a001-02-000000061693679,h,01,206,0,0,1297,23
grp-a001-02-000000061693679,h,02,98,0,0,764,20
grp-a001-02-000000061693679,h,03,47,0,0,377,13
grp-a001-02-000000061693679,h,04,22,0,0,202,7
grp-a001-02-000000061693679,h,05,27,0,0,231,11
grp-a001-02-000000061693679,h,06,46,0,0,502,14
grp-a001-02-000000061693679,h,07,58,0,0,517,12
grp-a001-02-000000061693679,h,08,118,0,0,933,21
grp-a001-02-000000061693679,h,09,143,0,0,1053,23
grp-a001-02-000000061693679,h,10,134,0,0,1156,23
grp-a001-02-000000061693679,h,11,142,0,0,1323,39
grp-a001-02-000000061693679,h,12,147,0,0,1542,22
grp-a001-02-000000061693679,h,13,120,1,570,1183,17
grp-a001-02-000000061693679,h,14,109,0,0,1347,23
grp-a001-02-000000061693679,h,15,82,0,0,892,24
grp-a001-02-000000061693679,h,16,91,0,0,957,23
grp-a001-02-000000061693679,h,17,77,0,0,828,26
grp-a001-02-000000061693679,h,18,94,1,585,1103,23
grp-a001-02-000000061693679,h,19,109,1,890,1252,23
grp-a001-02-000000061693679,h,20,130,0,0,1288,26
grp-a001-02-000000061693679,h,21,159,0,0,1959,31
grp-a001-02-000000061693679,h,22,228,0,0,2445,33
grp-a001-02-000000061693679,h,23,177,2,1510,1930,22
grp-a001-02-000000061693679,m,11068,78,0,0,1074,29
grp-a001-02-000000061693679,m,27758,8,0,0,12,2
grp-a001-02-000000061693679,m,33421,716,1,900,9152,56
grp-a001-02-000000061693679,m,341893,418,2,1155,1310,13
grp-a001-02-000000061693679,m,341898,139,0,0,195,12
grp-a001-02-000000061693679,m,370822,18,0,0,34,9
grp-a001-02-000000061693679,m,684924,86,0,0,86,5
grp-a001-02-000000061693679,m,684925,18,0,0,18,1
grp-a001-02-000000061693679,m,684926,673,2,1500,9571,27
grp-a001-02-000000061693679,m,684927,190,0,0,2874,18
grp-a001-02-000000061693679,m,787479,2,0,0,20,2
grp-a001-02-000000061693679,m,8753,553,0,0,3016,54
grp-a001-02-000000061693679,r,00,45,0,0,325,12
grp-a001-02-000000061693679,r,01,102,0,0,914,20
grp-a001-02-000000061693679,r,02,705,2,1510,6971,48
grp-a001-02-000000061693679,r,03,157,0,0,1407,31
grp-a001-02-000000061693679,r,04,79,1,570,803,21
grp-a001-02-000000061693679,r,05,83,0,0,799,23
grp-a001-02-000000061693679,r,06,117,0,0,1012,22
grp-a001-02-000000061693679,r,07,79,0,0,712,22
grp-a001-02-000000061693679,r,08,157,0,0,1323,32
grp-a001-02-000000061693679,r,09,697,0,0,6970,52
grp-a001-02-000000061693679,r,10,44,0,0,333,16
grp-a001-02-000000061693679,r,11,111,0,0,979,26
grp-a001-02-000000061693679,r,12,70,0,0,605,21
grp-a001-02-000000061693679,r,13,84,0,0,809,28
grp-a001-02-000000061693679,r,14,23,0,0,176,10
grp-a001-02-000000061693679,r,15,95,1,585,672,21
grp-a001-02-000000061693679,r,16,65,0,0,619,18
grp-a001-02-000000061693679,r,17,29,0,0,200,8
grp-a001-02-000000061693679,r,99,157,1,890,1733,23
grp-a001-02-000000061693682,h,00,440,2,2370,3146,36
grp-a001-02-000000061693682,h,01,294,2,1360,1827,23
grp-a001-02-000000061693682,h,02,168,0,0,1085,24
grp-a001-02-000000061693682,h,03,81,0,0,548,13
grp-a001-02-000000061693682,h,04,87,0,0,562,11
grp-a001-02-000000061693682,h,05,47,0,0,370,14
grp-a001-02-000000061693682,h,06,76,0,0,567,14
grp-a001-02-000000061693682,h,07,122,0,0,954,14
grp-a001-02-000000061693682,h,08,159,1,1190,1216,23
grp-a001-02-000000061693682,h,09,236,0,0,1644,21
grp-a001-02-000000061693682,h,10,272,0,0,1762,22
grp-a001-02-000000061693682,h,11,269,1,1020,1997,32
grp-a001-02-000000061693682,h,12,232,1,1200,1732,22
grp-a001-02-000000061693682,h,13,245,1,1050,1847,19
grp-a001-02-000000061693682,h,14,269,1,1010,1914,29
grp-a001-02-000000061693682,h,15,300,0,0,1868,20
grp-a001-02-000000061693682,h,16,284,1,1190,1891,26
grp-a001-02-000000061693682,h,17,291,0,0,2178,27
grp-a001-02-000000061693682,h,18,235,0,0,1884,27
grp-a001-02-000000061693682,h,19,326,2,2260,2336,25
grp-a001-02-000000061693682,h,20,498,1,1170,3235,30
grp-a001-02-000000061693682,h,21,480,0,0,3159,26
grp-a001-02-000000061693682,h,22,574,0,0,3574,30
grp-a001-02-000000061693682,h,23,654,0,0,4208,26
grp-a001-02-000000061693682,m,11068,314,0,0,2219,36
grp-a001-02-000000061693682,m,27758,223,0,0,343,10
grp-a001-02-000000061693682,m,33421,2367,2,2330,19513,59
grp-a001-02-000000061693682,m,341893,82,0,0,161,13
grp-a001-02-000000061693682,m,341898,103,0,0,120,13
grp-a001-02-000000061693682,m,370822,2,0,0,2,2
grp-a001-02-000000061693682,m,556927,2,0,0,2,1
grp-a001-02-000000061693682,m,684924,201,0,0,201,13
grp-a001-02-000000061693682,m,684925,189,0,0,189,9
grp-a001-02-000000061693682,m,684926,1255,2,2400,10795,33
grp-a001-02-000000061693682,m,684927,239,2,2130,2538,29
grp-a001-02-000000061693682,m,787479,2,0,0,12,1
grp-a001-02-000000061693682,m,8753,1660,7,6960,9409,56
grp-a001-02-000000061693682,r,00,91,0,0,441,12
grp-a001-02-000000061693682,r,01,193,1,1190,1422,17
grp-a001-02-000000061693682,r,02,1692,5,5720,11477,54
grp-a001-02-000000061693682,r,03,312,1,1010,2299,28
grp-a001-02-000000061693682,r,04,252,2,2250,1877,21
grp-a001-02-000000061693682,r,05,156,0,0,1142,20
grp-a001-02-000000061693682,r,06,190,0,0,1274,18
grp-a001-02-000000061693682,r,07,160,0,0,956,18
grp-a001-02-000000061693682,r,08,319,1,667,2091,33
grp-a001-02-000000061693682,r,09,1616,1,693,11165,52
grp-a001-02-000000061693682,r,10,93,0,0,566,13
grp-a001-02-000000061693682,r,11,331,0,0,2254,37
grp-a001-02-000000061693682,r,12,221,0,0,1279,17
grp-a001-02-000000061693682,r,13,157,0,0,1086,25
grp-a001-02-000000061693682,r,14,67,0,0,467,12
grp-a001-02-000000061693682,r,15,201,1,1120,1507,20
grp-a001-02-000000061693682,r,16,171,0,0,1178,18
grp-a001-02-000000061693682,r,17,53,0,0,430,12
grp-a001-02-000000061693682,r,99,364,1,1170,2593,22
grp-a001-02-000000061693688,h,00,250,1,1200,732,9
grp-a001-02-000000061693688,h,01,128,0,0,389,12
grp-a001-02-000000061693688,h,02,46,0,0,170,13
grp-a001-02-000000061693688,h,03,24,0,0,151,7
grp-a001-02-000000061693688,h,04,45,0,0,114,7
grp-a001-02-000000061693688,h,05,28,0,0,65,4
grp-a001-02-000000061693688,h,06,37,0,0,100,5
grp-a001-02-000000061693688,h,07,47,0,0,123,6
grp-a001-02-000000061693688,h,08,70,0,0,264,8
grp-a001-02-000000061693688,h,09,104,0,0,287,6
grp-a001-02-000000061693688,h,10,140,0,0,497,9
grp-a001-02-000000061693688,h,11,90,0,0,387,9
grp-a001-02-000000061693688,h,12,53,1,540,447,9
grp-a001-02-000000061693688,h,13,34,0,0,182,11
grp-a001-02-000000061693688,h,14,27,0,0,278,10
grp-a001-02-000000061693688,h,15,23,0,0,162,9
grp-a001-02-000000061693688,h,16,27,0,0,91,10
grp-a001-02-000000061693688,h,17,36,0,0,156,9
grp-a001-02-000000061693688,h,18,31,0,0,116,7
grp-a001-02-000000061693688,h,19,38,0,0,210,7
grp-a001-02-000000061693688,h,20,58,0,0,230,10
grp-a001-02-000000061693688,h,21,49,0,0,221,11
grp-a001-02-000000061693688,h,22,59,1,560,303,10
grp-a001-02-000000061693688,h,23,61,0,0,249,12
grp-a001-02-000000061693688,m,11068,22,0,0,169,4
grp-a001-02-000000061693688,m,27758,124,0,0,193,1
grp-a001-02-000000061693688,m,33421,145,0,0,1040,13
grp-a001-02-000000061693688,m,341893,464,2,1100,2024,18
grp-a001-02-000000061693688,m,341898,59,0,0,150,10
grp-a001-02-000000061693688,m,370822,10,0,0,23,6
grp-a001-02-000000061693688,m,556927,1,0,0,1,1
grp-a001-02-000000061693688,m,684924,72,0,0,72,1
grp-a001-02-000000061693688,m,684925,108,0,0,108,1
grp-a001-02-000000061693688,m,684926,206,1,1200,997,13
grp-a001-02-000000061693688,m,684927,56,0,0,358,11
grp-a001-02-000000061693688,m,8753,238,0,0,789,9
grp-a001-02-000000061693688,r,00,32,0,0,60,7
grp-a001-02-000000061693688,r,01,37,0,0,125,8
grp-a001-02-000000061693688,r,02,412,0,0,1616,19
grp-a001-02-000000061693688,r,03,78,1,560,291,10
grp-a001-02-000000061693688,r,04,61,0,0,220,8
grp-a001-02-000000061693688,r,05,42,0,0,213,9
grp-a001-02-000000061693688,r,06,35,0,0,141,9
grp-a001-02-000000061693688,r,07,43,0,0,239,8
grp-a001-02-000000061693688,r,08,53,0,0,225,11
grp-a001-02-000000061693688,r,09,398,1,1200,1447,18
grp-a001-02-000000061693688,r,10,18,0,0,80,6
grp-a001-02-000000061693688,r,11,73,1,540,288,12
grp-a001-02-000000061693688,r,12,42,0,0,159,11
grp-a001-02-000000061693688,r,13,25,0,0,83,8
grp-a001-02-000000061693688,r,14,19,0,0,91,6
grp-a001-02-000000061693688,r,15,39,0,0,190,10
grp-a001-02-000000061693688,r,16,32,0,0,112,8
grp-a001-02-000000061693688,r,17,8,0,0,38,5
grp-a001-02-000000061693688,r,99,58,0,0,306,10
grp-a001-02-000000061693693,h,00,373,1,980,2042,47
grp-a001-02-000000061693693,h,01,206,0,0,1081,44
grp-a001-02-000000061693693,h,02,126,0,0,609,32
grp-a001-02-000000061693693,h,03,58,0,0,374,19
grp-a001-02-000000061693693,h,04,47,0,0,263,20
grp-a001-02-000000061693693,h,05,55,0,0,325,25
grp-a001-02-000000061693693,h,06,194,0,0,1160,33
grp-a001-02-000000061693693,h,07,249,0,0,1458,41
grp-a001-02-000000061693693,h,08,278,0,0,1696,43
grp-a001-02-000000061693693,h,09,166,0,0,1074,40
grp-a001-02-000000061693693,h,10,233,0,0,1417,50
grp-a001-02-000000061693693,h,11,314,0,0,1622,58
grp-a001-02-000000061693693,h,12,218,1,1200,1209,38
grp-a001-02-000000061693693,h,13,311,0,0,1816,50
grp-a001-02-000000061693693,h,14,230,0,0,1479,49
grp-a001-02-000000061693693,h,15,251,0,0,1498,49
grp-a001-02-000000061693693,h,16,222,0,0,1379,45
grp-a001-02-000000061693693,h,17,286,1,924,1816,48
grp-a001-02-000000061693693,h,18,262,0,0,1697,47
grp-a001-02-000000061693693,h,19,274,1,789,1793,46
grp-a001-02-000000061693693,h,20,316,0,0,2113,47
grp-a001-02-000000061693693,h,21,408,0,0,2688,52
grp-a001-02-000000061693693,h,22,577,0,0,3641,52
grp-a001-02-000000061693693,h,23,529,2,2400,3187,48
grp-a001-02-000000061693693,m,11068,358,0,0,2375,56
grp-a001-02-000000061693693,m,27758,110,1,789,209,48
grp-a001-02-000000061693693,m,33421,2713,1,1200,19227,60
grp-a001-02-000000061693693,m,341893,282,0,0,558,16
grp-a001-02-000000061693693,m,341898,208,1,980,291,15
grp-a001-02-000000061693693,m,370822,24,0,0,37,10
grp-a001-02-000000061693693,m,556927,3,0,0,3,2
grp-a001-02-000000061693693,m,684924,76,0,0,76,30
grp-a001-02-000000061693693,m,684925,35,0,0,35,9
grp-a001-02-000000061693693,m,684926,518,0,0,3794,57
grp-a001-02-000000061693693,m,684927,103,0,0,1034,39
grp-a001-02-000000061693693,m,787479,5,0,0,10,1
grp-a001-02-000000061693693,m,805760,2,0,0,11,2
grp-a001-02-000000061693693,m,8753,1746,3,3324,9777,60
grp-a001-02-000000061693693,r,00,58,0,0,345,24
grp-a001-02-000000061693693,r,01,140,1,1200,1007,36
grp-a001-02-000000061693693,r,02,1832,1,1200,11339,60
grp-a001-02-000000061693693,r,03,249,0,0,1481,45
grp-a001-02-000000061693693,r,04,189,0,0,1251,40
grp-a001-02-000000061693693,r,05,135,0,0,760,37
grp-a001-02-000000061693693,r,06,251,0,0,1343,41
grp-a001-02-000000061693693,r,07,149,0,0,859,36
grp-a001-02-000000061693693,r,08,249,0,0,1457,43
grp-a001-02-000000061693693,r,09,1241,1,980,7295,60
grp-a001-02-000000061693693,r,10,97,1,1200,598,33
grp-a001-02-000000061693693,r,11,519,1,924,3122,53
grp-a001-02-000000061693693,r,12,118,1,789,707,36
grp-a001-02-000000061693693,r,13,124,0,0,767,37
grp-a001-02-000000061693693,r,14,30,0,0,160,18
grp-a001-02-000000061693693,r,15,364,0,0,2255,45
grp-a001-02-000000061693693,r,16,138,0,0,923,34
grp-a001-02-000000061693693,r,17,39,0,0,245,16
grp-a001-02-000000061693693,r,99,261,0,0,1523,48
grp-a001-02-000000061693695,h,00,387,4,4770,2644,13
grp-a001-02-000000061693695,h,01,212,1,1010,1374,10
grp-a001-02-000000061693695,h,02,78,0,0,571,9
grp-a001-02-000000061693695,h,03,94,0,0,665,9
grp-a001-02-000000061693695,h,04,65,0,0,500,7
grp-a001-02-000000061693695,h,05,58,0,0,373,6
grp-a001-02-000000061693695,h,06,96,0,0,512,10
grp-a001-02-000000061693695,h,07,148,0,0,844,6
grp-a001-02-000000061693695,h,08,154,0,0,1147,8
grp-a001-02-000000061693695,h,09,168,1,780,1159,10
grp-a001-02-000000061693695,h,10,187,1,1200,1309,11
grp-a001-02-000000061693695,h,11,234,1,1180,1449,11
grp-a001-02-000000061693695,h,12,222,1,1180,1375,10
grp-a001-02-000000061693695,h,13,238,0,0,1545,9
grp-a001-02-000000061693695,h,14,171,0,0,1229,11
grp-a001-02-000000061693695,h,15,257,1,1190,1478,9
grp-a001-02-000000061693695,h,16,333,1,1200,1848,11
grp-a001-02-000000061693695,h,17,307,2,2390,2005,11
grp-a001-02-000000061693695,h,18,268,1,1190,1722,8
grp-a001-02-000000061693695,h,19,272,1,1180,1520,8
grp-a001-02-000000061693695,h,20,369,1,1180,2288,10
grp-a001-02-000000061693695,h,21,427,0,0,2643,13
grp-a001-02-000000061693695,h,22,436,0,0,3018,9
grp-a001-02-000000061693695,h,23,408,1,1180,2800,12
grp-a001-02-000000061693695,m,11068,194,2,2400,1276,10
grp-a001-02-000000061693695,m,27758,118,1,1190,309,5
grp-a001-02-000000061693695,m,33421,1936,6,6730,12291,19
grp-a001-02-000000061693695,m,341893,122,1,1010,313,12
grp-a001-02-000000061693695,m,341898,43,0,0,69,10
grp-a001-02-000000061693695,m,370822,5,0,0,7,3
grp-a001-02-000000061693695,m,556927,1,0,0,1,1
grp-a001-02-000000061693695,m,684924,180,0,0,180,5
grp-a001-02-000000061693695,m,684925,58,0,0,58,5
grp-a001-02-000000061693695,m,684926,1202,0,0,11020,18
grp-a001-02-000000061693695,m,684927,221,0,0,2481,14
grp-a001-02-000000061693695,m,787479,5,0,0,30,1
grp-a001-02-000000061693695,m,8753,1504,7,8300,7983,15
grp-a001-02-000000061693695,r,00,27,0,0,138,7
grp-a001-02-000000061693695,r,01,150,1,1180,1050,11
grp-a001-02-000000061693695,r,02,1427,4,4760,9622,20
grp-a001-02-000000061693695,r,03,245,1,1190,1583,11
grp-a001-02-000000061693695,r,04,193,0,0,1203,9
grp-a001-02-000000061693695,r,05,184,0,0,1189,10
grp-a001-02-000000061693695,r,06,224,2,1970,1322,10
grp-a001-02-000000061693695,r,07,170,1,1180,1163,9
grp-a001-02-000000061693695,r,08,271,0,0,1698,13
grp-a001-02-000000061693695,r,09,1462,4,4760,8492,19
grp-a001-02-000000061693695,r,10,90,0,0,636,6
grp-a001-02-000000061693695,r,11,229,0,0,1482,12
grp-a001-02-000000061693695,r,12,116,0,0,830,9
grp-a001-02-000000061693695,r,13,151,0,0,1151,10
grp-a001-02-000000061693695,r,14,27,0,0,235,8
grp-a001-02-000000061693695,r,15,163,2,2200,1200,10
grp-a001-02-000000061693695,r,16,168,2,2390,1131,11
grp-a001-02-000000061693695,r,17,28,0,0,177,7
grp-a001-02-000000061693695,r,99,264,0,0,1716,12
grp-a001-02-000000061693698,h,00,1126,5,4521,8168,57
grp-a001-02-000000061693698,h,01,690,3,2892,5167,56
grp-a001-02-000000061693698,h,02,379,2,2039,2761,51
grp-a001-02-000000061693698,h,03,271,2,2114,2068,47
grp-a001-02-000000061693698,h,04,278,0,0,1845,33
grp-a001-02-000000061693698,h,05,194,0,0,1351,46
grp-a001-02-000000061693698,h,06,386,0,0,2637,53
grp-a001-02-000000061693698,h,07,466,1,1100,3430,52
grp-a001-02-000000061693698,h,08,432,1,924,3462,54
grp-a001-02-000000061693698,h,09,489,1,673,3952,56
grp-a001-02-000000061693698,h,10,541,1,872,4592,54
grp-a001-02-000000061693698,h,11,709,0,0,5258,58
grp-a001-02-000000061693698,h,12,570,2,1905,4914,56
grp-a001-02-000000061693698,h,13,587,2,1685,4908,58
grp-a001-02-000000061693698,h,14,557,2,2084,4923,54
grp-a001-02-000000061693698,h,15,708,1,676,5622,57
grp-a001-02-000000061693698,h,16,712,3,2419,5135,56
grp-a001-02-000000061693698,h,17,678,1,902,5055,57
grp-a001-02-000000061693698,h,18,697,0,0,5504,55
grp-a001-02-000000061693698,h,19,752,0,0,5689,53
grp-a001-02-000000061693698,h,20,1058,4,3709,8136,56
grp-a001-02-000000061693698,h,21,1114,1,1190,8733,56
grp-a001-02-000000061693698,h,22,1357,4,4212,10480,56
grp-a001-02-000000061693698,h,23,1270,1,1160,9742,56
grp-a001-02-000000061693698,m,11068,542,1,924,6018,59
grp-a001-02-000000061693698,m,27758,110,0,0,235,37
grp-a001-02-000000061693698,m,33421,6662,8,8231,59901,60
grp-a001-02-000000061693698,m,341893,2198,9,6954,6623,45
grp-a001-02-000000061693698,m,341898,636,0,0,943,42
grp-a001-02-000000061693698,m,370822,64,0,0,129,26
grp-a001-02-000000061693698,m,556927,6,0,0,6,1
grp-a001-02-000000061693698,m,684924,61,0,0,61,22
grp-a001-02-000000061693698,m,684925,18,0,0,18,13
grp-a001-02-000000061693698,m,684926,2773,8,7438,27073,60
grp-a001-02-000000061693698,m,684927,603,2,1905,7205,59
grp-a001-02-000000061693698,m,805759,1,0,0,12,1
grp-a001-02-000000061693698,m,805760,2,0,0,13,2
grp-a001-02-000000061693698,m,8753,2345,9,9625,15295,60
grp-a001-02-000000061693698,r,00,103,0,0,801,36
grp-a001-02-000000061693698,r,01,417,0,0,3379,57
grp-a001-02-000000061693698,r,02,3931,8,8032,31595,60
grp-a001-02-000000061693698,r,03,707,4,3497,5257,59
grp-a001-02-000000061693698,r,04,590,3,2805,4392,59
grp-a001-02-000000061693698,r,05,477,0,0,3917,56
grp-a001-02-000000061693698,r,06,567,1,924,4682,58
grp-a001-02-000000061693698,r,07,460,1,1190,3198,55
grp-a001-02-000000061693698,r,08,760,2,1848,5737,57
grp-a001-02-000000061693698,r,09,4278,12,10650,31092,60
grp-a001-02-000000061693698,r,10,260,1,1160,2068,51
grp-a001-02-000000061693698,r,11,757,0,0,6215,59
grp-a001-02-000000061693698,r,12,417,0,0,3153,57
grp-a001-02-000000061693698,r,13,420,1,920,3422,56
grp-a001-02-000000061693698,r,14,102,0,0,724,39
grp-a001-02-000000061693698,r,15,511,1,842,4023,59
grp-a001-02-000000061693698,r,16,408,1,1160,3107,53
grp-a001-02-000000061693698,r,17,134,1,889,972,37
grp-a001-02-000000061693698,r,99,722,1,1160,5798,60
grp-a001-02-000000061693700,h,00,442,0,0,2037,37
grp-a001-02-000000061693700,h,01,233,0,0,1055,25
grp-a001-02-000000061693700,h,02,140,0,0,588,20
grp-a001-02-000000061693700,h,03,125,0,0,767,23
grp-a001-02-000000061693700,h,04,148,0,0,916,23
grp-a001-02-000000061693700,h,05,171,0,0,1013,31
grp-a001-02-000000061693700,h,06,186,0,0,998,37
grp-a001-02-000000061693700,h,07,222,0,0,1140,26
grp-a001-02-000000061693700,h,08,222,0,0,1097,23
grp-a001-02-000000061693700,h,09,221,2,2160,1085,31
grp-a001-02-000000061693700,h,10,206,0,0,1091,32
grp-a001-02-000000061693700,h,11,295,0,0,1656,46
grp-a001-02-000000061693700,h,12,217,0,0,1051,31
grp-a001-02-000000061693700,h,13,237,0,0,1121,33
grp-a001-02-000000061693700,h,14,219,1,1130,925,28
grp-a001-02-000000061693700,h,15,300,0,0,1545,32
grp-a001-02-000000061693700,h,16,332,1,750,1500,33
grp-a001-02-000000061693700,h,17,274,0,0,1419,32
grp-a001-02-000000061693700,h,18,288,2,2230,1487,32
grp-a001-02-000000061693700,h,19,360,2,2400,1752,43
grp-a001-02-000000061693700,h,20,401,0,0,1868,34
grp-a001-02-000000061693700,h,21,448,1,890,2204,40
grp-a001-02-000000061693700,h,22,494,1,1200,2499,44
grp-a001-02-000000061693700,h,23,510,0,0,2578,41
grp-a001-02-000000061693700,m,11068,238,0,0,1644,36
grp-a001-02-000000061693700,m,27758,97,0,0,196,9
grp-a001-02-000000061693700,m,33421,3121,3,3530,21019,54
grp-a001-02-000000061693700,m,341893,689,1,750,1649,21
grp-a001-02-000000061693700,m,341898,397,0,0,511,17
grp-a001-02-000000061693700,m,370822,74,0,0,100,8
grp-a001-02-000000061693700,m,556927,11,0,0,11,3
grp-a001-02-000000061693700,m,684924,99,0,0,99,11
grp-a001-02-000000061693700,m,684925,28,0,0,28,8
grp-a001-02-000000061693700,m,684926,713,3,3230,3176,38
grp-a001-02-000000061693700,m,684927,96,1,890,485,17
grp-a001-02-000000061693700,m,805759,1,0,0,12,1
grp-a001-02-000000061693700,m,805760,1,0,0,6,1
grp-a001-02-000000061693700,m,8753,1126,2,2360,4456,28
grp-a001-02-000000061693700,r,00,35,0,0,197,13
grp-a001-02-000000061693700,r,01,140,0,0,525,14
grp-a001-02-000000061693700,r,02,1480,3,2990,6868,57
grp-a001-02-000000061693700,r,03,228,0,0,1197,23
grp-a001-02-000000061693700,r,04,152,0,0,617,17
grp-a001-02-000000061693700,r,05,135,0,0,608,18
grp-a001-02-000000061693700,r,06,220,0,0,985,37
grp-a001-02-000000061693700,r,07,136,0,0,623,19
grp-a001-02-000000061693700,r,08,231,1,1190,1058,25
grp-a001-02-000000061693700,r,09,2481,2,2190,13716,57
grp-a001-02-000000061693700,r,10,88,0,0,376,14
grp-a001-02-000000061693700,r,11,338,1,890,1831,39
grp-a001-02-000000061693700,r,12,168,0,0,681,23
grp-a001-02-000000061693700,r,13,138,0,0,647,15
grp-a001-02-000000061693700,r,14,24,0,0,139,10
grp-a001-02-000000061693700,r,15,299,0,0,1499,38
grp-a001-02-000000061693700,r,16,136,1,1130,616,15
grp-a001-02-000000061693700,r,17,26,0,0,118,10
grp-a001-02-000000061693700,r,99,236,2,2370,1091,20
grp-a001-02-000000061693708,h,00,338,1,1200,2054,30
grp-a001-02-000000061693708,h,01,164,0,0,952,26
grp-a001-02-000000061693708,h,02,88,0,0,506,24
grp-a001-02-000000061693708,h,03,63,0,0,413,15
grp-a001-02-000000061693708,h,04,58,0,0,343,13
grp-a001-02-000000061693708,h,05,45,0,0,280,13
grp-a001-02-000000061693708,h,06,77,1,1200,540,16
grp-a001-02-000000061693708,h,07,108,0,0,758,15
grp-a001-02-000000061693708,h,08,125,0,0,953,21
grp-a001-02-000000061693708,h,09,130,1,1190,877,22
grp-a001-02-000000061693708,h,10,144,1,1190,1069,23
