adgroup_id,hour_code,region_code,media_code,imp,clk,cost,n_days
grp-a001-02-000000044108616,20,02,8753,4,2,3575,2
grp-a001-02-000000044108616,20,03,341893,1,1,1643,1
grp-a001-02-000000044108616,20,03,684927,2,1,1564,1
grp-a001-02-000000044108616,20,04,684927,6,1,1629,1
grp-a001-02-000000044108616,20,06,341898,1,1,1757,1
grp-a001-02-000000044108616,20,08,27758,1,1,1926,1
grp-a001-02-000000044108616,20,09,684927,3,1,1894,1
grp-a001-02-000000044108616,20,09,8753,4,2,3756,2
grp-a001-02-000000044108616,20,10,684926,1,1,1705,1
grp-a001-02-000000044108616,20,11,341893,1,1,1702,1
grp-a001-02-000000044108616,20,11,684926,3,1,1873,1
grp-a001-02-000000044108616,20,11,8753,1,1,1775,1
grp-a001-02-000000044108616,20,15,11068,1,1,1927,1
grp-a001-02-000000044108616,20,16,684926,3,1,1663,1
grp-a001-02-000000044108616,20,18,684926,1,1,2027,1
grp-a001-02-000000044108616,21,02,11068,2,1,1661,1
grp-a001-02-000000044108616,21,02,684926,1,1,1815,1
grp-a001-02-000000044108616,21,02,8753,4,1,1872,1
grp-a001-02-000000044108616,21,03,8753,0,1,2058,1
grp-a001-02-000000044108616,21,04,684926,1,1,2088,1
grp-a001-02-000000044108616,21,06,684926,1,1,1730,1
grp-a001-02-000000044108616,21,06,8753,1,1,2037,1
grp-a001-02-000000044108616,21,09,8753,5,2,3317,2
grp-a001-02-000000044108616,21,15,8753,1,1,2189,1
grp-a001-02-000000044108616,21,18,341893,1,1,1152,1
grp-a001-02-000000044108616,21,99,684926,3,1,2032,1
grp-a001-02-000000044108616,21,99,8753,1,1,1815,1
grp-a001-02-000000044108616,22,01,8753,2,1,1780,1
grp-a001-02-000000044108616,22,02,341893,2,1,1682,1
grp-a001-02-000000044108616,22,02,370822,1,1,1779,1
grp-a001-02-000000044108616,22,02,684927,1,1,1843,1
grp-a001-02-000000044108616,22,02,8753,3,1,1764,1
grp-a001-02-000000044108616,22,03,8753,4,2,3441,2
grp-a001-02-000000044108616,22,04,341893,1,1,1816,1
grp-a001-02-000000044108616,22,04,684926,3,1,1754,1
grp-a001-02-000000044108616,22,05,341893,1,1,1795,1
grp-a001-02-000000044108616,22,05,8753,0,1,1752,1
grp-a001-02-000000044108616,22,08,33421,1,1,1612,1
grp-a001-02-000000044108616,22,09,33421,12,1,1987,1
grp-a001-02-000000044108616,22,09,8753,4,1,1898,1
grp-a001-02-000000044108616,22,17,27758,1,1,1671,1
grp-a001-02-000000044108616,22,99,684926,1,1,2003,1
grp-a001-02-000000044108616,22,99,8753,2,1,1988,1
grp-a001-02-000000044108616,23,01,8753,3,1,1957,1
grp-a001-02-000000044108616,23,02,341893,2,1,1880,1
grp-a001-02-000000044108616,23,02,684926,3,1,1848,1
grp-a001-02-000000044108616,23,02,8753,1,1,1815,1
grp-a001-02-000000044108616,23,04,341898,1,1,1127,1
grp-a001-02-000000044108616,23,06,33421,1,1,1809,1
grp-a001-02-000000044108616,23,07,8753,0,1,2189,1
grp-a001-02-000000044108616,23,09,684926,3,1,1340,1
grp-a001-02-000000044108616,23,09,684927,2,1,1732,1
grp-a001-02-000000044108616,23,09,8753,2,1,1817,1
grp-a001-02-000000044108616,23,11,341893,1,1,1206,1
grp-a001-02-000000044108616,23,11,8753,2,1,1758,1
grp-a001-02-000000044108616,23,13,8753,1,1,1771,1
grp-a001-02-000000044108616,23,15,341893,1,1,1820,1
grp-a001-02-000000044108616,23,15,8753,1,1,1684,1
grp-a001-02-000000044108616,23,16,341893,1,1,1414,1
grp-a001-02-000000044108616,23,16,8753,4,2,3450,2
grp-a001-02-000000044108616,23,99,8753,1,1,1815,1
grp-a001-02-000000044299892,00,01,8753,1,1,1762,1
grp-a001-02-000000044299892,00,02,684926,6,2,2240,2
grp-a001-02-000000044299892,00,02,8753,6,2,2430,2
grp-a001-02-000000044299892,00,03,8753,4,1,1479,1
grp-a001-02-000000044299892,00,04,8753,4,1,1962,1
grp-a001-02-000000044299892,00,09,684924,1,1,1506,1
grp-a001-02-000000044299892,00,09,8753,3,1,1889,1
grp-a001-02-000000044299892,00,10,8753,1,1,1567,1
grp-a001-02-000000044299892,00,13,8753,2,1,1960,1
grp-a001-02-000000044299892,00,16,341893,2,1,1754,1
grp-a001-02-000000044299892,00,99,684926,2,1,1856,1
grp-a001-02-000000044299892,01,08,33421,2,1,1560,1
grp-a001-02-000000044299892,01,09,33421,3,2,3349,2
grp-a001-02-000000044299892,01,09,8753,2,1,1099,1
grp-a001-02-000000044299892,02,06,33421,1,1,1868,1
grp-a001-02-000000044299892,02,09,612594,1,1,936,1
grp-a001-02-000000044299892,03,09,8753,1,1,1238,1
grp-a001-02-000000044299892,04,09,8753,1,1,1851,1
grp-a001-02-000000044299892,04,13,8753,1,1,1370,1
grp-a001-02-000000044299892,04,99,684926,9,1,1605,1
grp-a001-02-000000044299892,05,08,8753,1,1,1660,1
grp-a001-02-000000044299892,05,13,8753,1,1,1883,1
grp-a001-02-000000044299892,06,02,8753,2,1,1856,1
grp-a001-02-000000044299892,06,09,684926,1,1,1653,1
grp-a001-02-000000044299892,06,09,8753,1,1,1910,1
grp-a001-02-000000044299892,06,15,33421,4,2,3007,2
grp-a001-02-000000044299892,06,99,8753,1,1,1709,1
grp-a001-02-000000044299892,07,01,684926,3,1,1452,1
grp-a001-02-000000044299892,07,01,8753,2,1,1441,1
grp-a001-02-000000044299892,07,02,8753,1,1,1849,1
grp-a001-02-000000044299892,07,03,8753,1,1,1745,1
grp-a001-02-000000044299892,07,05,8753,1,1,1142,1
grp-a001-02-000000044299892,07,09,684924,1,1,1902,1
grp-a001-02-000000044299892,07,09,8753,1,1,1390,1
grp-a001-02-000000044299892,07,10,8753,6,2,3160,2
grp-a001-02-000000044299892,07,11,8753,1,1,1517,1
grp-a001-02-000000044299892,07,12,341893,3,1,950,1
grp-a001-02-000000044299892,08,01,612594,1,1,1070,1
grp-a001-02-000000044299892,08,02,11068,2,1,1507,1
grp-a001-02-000000044299892,08,02,27758,1,1,1507,1
grp-a001-02-000000044299892,08,02,8753,1,1,1640,1
grp-a001-02-000000044299892,08,03,27758,2,1,1671,1
grp-a001-02-000000044299892,08,03,8753,1,1,1397,1
grp-a001-02-000000044299892,08,06,8753,1,1,1666,1
grp-a001-02-000000044299892,08,09,27758,1,1,1306,1
grp-a001-02-000000044299892,08,11,27758,3,1,1371,1
grp-a001-02-000000044299892,08,99,8753,2,1,1720,1
grp-a001-02-000000044299892,09,02,33421,2,1,1937,1
grp-a001-02-000000044299892,09,03,684926,2,1,1897,1
grp-a001-02-000000044299892,09,03,8753,1,1,1965,1
grp-a001-02-000000044299892,09,04,27758,1,1,1241,1
grp-a001-02-000000044299892,09,08,33421,3,1,1318,1
grp-a001-02-000000044299892,09,09,27758,4,2,3482,2
grp-a001-02-000000044299892,09,09,341893,1,1,660,1
grp-a001-02-000000044299892,09,09,8753,1,1,1200,1
grp-a001-02-000000044299892,09,14,684926,1,1,1724,1
grp-a001-02-000000044299892,09,15,684926,4,1,1745,1
grp-a001-02-000000044299892,09,99,684926,3,1,1941,1
grp-a001-02-000000044299892,10,01,11068,1,1,1581,1
grp-a001-02-000000044299892,10,01,8753,1,1,1906,1
grp-a001-02-000000044299892,10,02,27758,5,2,2268,2
grp-a001-02-000000044299892,10,02,33421,1,1,1790,1
grp-a001-02-000000044299892,10,02,8753,15,6,10116,6
grp-a001-02-000000044299892,10,03,370822,1,1,1535,1
grp-a001-02-000000044299892,10,03,8753,2,1,1841,1
grp-a001-02-000000044299892,10,04,8753,1,1,1963,1
grp-a001-02-000000044299892,10,06,27758,1,1,1437,1
grp-a001-02-000000044299892,10,07,8753,2,1,1647,1
grp-a001-02-000000044299892,10,08,33421,2,1,1964,1
grp-a001-02-000000044299892,10,08,8753,1,1,1872,1
grp-a001-02-000000044299892,10,09,11068,1,1,1521,1
grp-a001-02-000000044299892,10,09,27758,2,2,3080,2
grp-a001-02-000000044299892,10,09,684926,7,2,3239,2
grp-a001-02-000000044299892,10,15,684926,1,1,1862,1
grp-a001-02-000000044299892,10,15,684927,4,1,1941,1
grp-a001-02-000000044299892,10,99,612594,1,1,1969,1
grp-a001-02-000000044299892,11,02,33421,2,1,1318,1
grp-a001-02-000000044299892,11,03,33421,3,1,1929,1
grp-a001-02-000000044299892,11,03,684926,4,1,761,1
grp-a001-02-000000044299892,11,04,8753,5,2,3171,2
grp-a001-02-000000044299892,11,06,8753,2,1,1447,1
grp-a001-02-000000044299892,11,07,8753,1,1,1851,1
grp-a001-02-000000044299892,11,08,8753,2,1,1551,1
grp-a001-02-000000044299892,11,09,27758,2,1,1566,1
grp-a001-02-000000044299892,11,09,341898,1,1,750,1
grp-a001-02-000000044299892,11,09,684926,9,2,2443,2
grp-a001-02-000000044299892,11,09,8753,2,1,1925,1
grp-a001-02-000000044299892,11,10,684925,1,1,1790,1
grp-a001-02-000000044299892,11,10,8753,1,1,1897,1
grp-a001-02-000000044299892,11,13,8753,2,1,1601,1
grp-a001-02-000000044299892,11,14,684927,2,1,1607,1
grp-a001-02-000000044299892,11,18,8753,3,1,1748,1
grp-a001-02-000000044299892,11,99,684926,1,1,1490,1
grp-a001-02-000000044299892,11,99,8753,1,1,1623,1
grp-a001-02-000000044299892,12,01,8753,1,1,1890,1
grp-a001-02-000000044299892,12,02,33421,2,1,1568,1
grp-a001-02-000000044299892,12,02,8753,3,1,1568,1
grp-a001-02-000000044299892,12,03,33421,3,1,1875,1
grp-a001-02-000000044299892,12,03,8753,1,1,1935,1
grp-a001-02-000000044299892,12,06,684924,1,1,1481,1
grp-a001-02-000000044299892,12,09,8753,3,2,3278,2
grp-a001-02-000000044299892,12,10,11068,2,1,1765,1
grp-a001-02-000000044299892,12,11,8753,1,1,1259,1
grp-a001-02-000000044299892,12,13,684926,8,3,5088,3
grp-a001-02-000000044299892,12,16,8753,4,1,1716,1
grp-a001-02-000000044299892,12,18,8753,2,2,3402,2
grp-a001-02-000000044299892,13,02,27758,4,1,1437,1
grp-a001-02-000000044299892,13,02,341898,1,1,1360,1
grp-a001-02-000000044299892,13,02,8753,6,1,1448,1
grp-a001-02-000000044299892,13,03,27758,1,1,1896,1
grp-a001-02-000000044299892,13,03,8753,2,1,1960,1
grp-a001-02-000000044299892,13,04,8753,1,1,1678,1
grp-a001-02-000000044299892,13,05,27758,1,1,1594,1
grp-a001-02-000000044299892,13,05,8753,2,1,1560,1
grp-a001-02-000000044299892,13,06,27758,2,1,1624,1
grp-a001-02-000000044299892,13,06,8753,2,1,1592,1
grp-a001-02-000000044299892,13,07,27758,3,1,1730,1
grp-a001-02-000000044299892,13,09,27758,1,1,1524,1
grp-a001-02-000000044299892,13,09,684926,10,1,1168,1
grp-a001-02-000000044299892,13,09,684927,2,1,1670,1
grp-a001-02-000000044299892,13,09,8753,7,3,4861,3
grp-a001-02-000000044299892,13,10,27758,2,1,1368,1
grp-a001-02-000000044299892,13,11,33421,2,1,1455,1
grp-a001-02-000000044299892,13,11,8753,2,2,2892,2
grp-a001-02-000000044299892,13,13,8753,3,2,3605,2
grp-a001-02-000000044299892,13,15,8753,1,1,1742,1
grp-a001-02-000000044299892,13,16,8753,1,1,1911,1
grp-a001-02-000000044299892,13,17,8753,1,1,1881,1
grp-a001-02-000000044299892,13,18,8753,1,1,1830,1
grp-a001-02-000000044299892,14,01,8753,1,1,55,1
grp-a001-02-000000044299892,14,02,612594,4,1,966,1
grp-a001-02-000000044299892,14,02,8753,6,3,5286,3
grp-a001-02-000000044299892,14,07,8753,2,2,3386,2
grp-a001-02-000000044299892,14,08,341893,2,2,2581,2
grp-a001-02-000000044299892,14,08,684926,1,1,1711,1
grp-a001-02-000000044299892,14,15,8753,5,2,3312,2
grp-a001-02-000000044299892,14,18,8753,0,1,1640,1
grp-a001-02-000000044299892,14,99,8753,1,1,1756,1
grp-a001-02-000000044299892,15,01,8753,2,1,1762,1
grp-a001-02-000000044299892,15,02,33421,1,1,1508,1
grp-a001-02-000000044299892,15,02,612594,2,1,1770,1
grp-a001-02-000000044299892,15,03,27758,1,1,961,1
grp-a001-02-000000044299892,15,04,8753,3,1,1547,1
grp-a001-02-000000044299892,15,08,11068,1,1,1316,1
grp-a001-02-000000044299892,15,09,8753,2,1,1809,1
grp-a001-02-000000044299892,15,10,8753,3,2,3859,2
grp-a001-02-000000044299892,15,11,8753,1,1,1945,1
grp-a001-02-000000044299892,15,13,684926,1,1,1376,1
grp-a001-02-000000044299892,15,14,8753,2,1,1935,1
grp-a001-02-000000044299892,15,15,33421,4,1,55,1
grp-a001-02-000000044299892,15,15,684926,13,2,3079,2
grp-a001-02-000000044299892,15,18,8753,10,2,3827,2
grp-a001-02-000000044299892,15,99,612594,2,1,1461,1
grp-a001-02-000000044299892,15,99,8753,6,2,3698,2
grp-a001-02-000000044299892,16,02,370822,1,1,1070,1
grp-a001-02-000000044299892,16,02,684926,2,1,1578,1
grp-a001-02-000000044299892,16,02,8753,8,5,7691,5
grp-a001-02-000000044299892,16,03,8753,1,1,1820,1
grp-a001-02-000000044299892,16,06,8753,2,1,1964,1
grp-a001-02-000000044299892,16,07,8753,1,1,1667,1
grp-a001-02-000000044299892,16,09,27758,2,2,3553,2
grp-a001-02-000000044299892,16,09,684926,3,2,3115,2
grp-a001-02-000000044299892,16,09,8753,4,2,3789,2
grp-a001-02-000000044299892,16,10,684926,2,1,1476,1
grp-a001-02-000000044299892,16,10,8753,1,1,1452,1
grp-a001-02-000000044299892,16,15,684926,3,2,3559,2
grp-a001-02-000000044299892,16,99,33421,1,1,1353,1
grp-a001-02-000000044299892,17,02,341893,1,1,817,1
grp-a001-02-000000044299892,17,02,684926,4,1,1287,1
grp-a001-02-000000044299892,17,02,8753,9,6,9321,6
grp-a001-02-000000044299892,17,04,33421,1,1,1297,1
grp-a001-02-000000044299892,17,06,11068,1,1,1795,1
grp-a001-02-000000044299892,17,06,684927,1,1,1880,1
grp-a001-02-000000044299892,17,06,8753,2,1,1592,1
grp-a001-02-000000044299892,17,07,684926,2,1,1524,1
grp-a001-02-000000044299892,17,07,8753,3,1,1711,1
grp-a001-02-000000044299892,17,09,27758,3,1,1948,1
grp-a001-02-000000044299892,17,09,684926,4,2,3007,2
grp-a001-02-000000044299892,17,09,8753,3,1,1823,1
grp-a001-02-000000044299892,17,10,8753,1,1,1772,1
grp-a001-02-000000044299892,17,11,8753,3,2,3579,2
grp-a001-02-000000044299892,17,15,684926,2,1,1422,1
grp-a001-02-000000044299892,17,18,8753,1,1,1617,1
grp-a001-02-000000044299892,17,99,33421,2,1,1686,1
grp-a001-02-000000044299892,17,99,684926,4,3,4885,3
grp-a001-02-000000044299892,18,01,341898,1,1,1562,1
grp-a001-02-000000044299892,18,01,8753,2,2,3343,2
grp-a001-02-000000044299892,18,02,27758,2,1,1480,1
grp-a001-02-000000044299892,18,02,8753,6,3,4501,3
grp-a001-02-000000044299892,18,03,684926,1,1,1500,1
grp-a001-02-000000044299892,18,04,27758,1,1,1003,1
grp-a001-02-000000044299892,18,04,684926,2,1,1570,1
grp-a001-02-000000044299892,18,04,8753,1,1,1750,1
grp-a001-02-000000044299892,18,06,8753,1,1,1594,1
grp-a001-02-000000044299892,18,07,8753,1,1,1859,1
grp-a001-02-000000044299892,18,08,33421,1,1,1318,1
grp-a001-02-000000044299892,18,08,341898,2,1,1260,1
grp-a001-02-000000044299892,18,08,8753,1,1,1343,1
grp-a001-02-000000044299892,18,09,33421,1,1,1320,1
grp-a001-02-000000044299892,18,09,684926,3,2,2333,2
grp-a001-02-000000044299892,18,09,8753,2,1,1452,1
grp-a001-02-000000044299892,18,13,33421,3,1,1512,1
grp-a001-02-000000044299892,18,13,8753,1,1,1749,1
grp-a001-02-000000044299892,18,15,684926,4,1,1421,1
grp-a001-02-000000044299892,18,18,8753,1,1,1839,1
grp-a001-02-000000044299892,19,02,341898,2,1,1405,1
grp-a001-02-000000044299892,19,02,684926,4,2,1397,2
grp-a001-02-000000044299892,19,02,8753,3,2,3854,2
grp-a001-02-000000044299892,19,08,684926,1,1,1769,1
grp-a001-02-000000044299892,19,09,33421,1,2,3486,2
grp-a001-02-000000044299892,19,09,8753,4,3,5378,3
grp-a001-02-000000044299892,19,10,8753,1,1,1801,1
grp-a001-02-000000044299892,19,12,8753,6,1,1438,1
grp-a001-02-000000044299892,19,13,8753,1,1,1454,1
grp-a001-02-000000044299892,19,15,11068,1,1,1381,1
grp-a001-02-000000044299892,19,15,8753,2,2,3706,2
grp-a001-02-000000044299892,19,18,8753,3,1,1882,1
grp-a001-02-000000044299892,19,99,684926,2,1,1530,1
grp-a001-02-000000044299892,20,02,33421,3,1,1676,1
grp-a001-02-000000044299892,20,02,341893,1,1,773,1
grp-a001-02-000000044299892,20,02,684926,4,2,2903,2
grp-a001-02-000000044299892,20,02,8753,5,3,4998,3
grp-a001-02-000000044299892,20,03,684926,2,1,1477,1
grp-a001-02-000000044299892,20,03,8753,2,2,3809,2
grp-a001-02-000000044299892,20,04,8753,1,1,1783,1
grp-a001-02-000000044299892,20,06,27758,1,1,1217,1
grp-a001-02-000000044299892,20,07,8753,1,1,1318,1
grp-a001-02-000000044299892,20,08,33421,1,1,1421,1
grp-a001-02-000000044299892,20,08,8753,5,1,1898,1
grp-a001-02-000000044299892,20,09,27758,1,1,1785,1
grp-a001-02-000000044299892,20,09,33421,2,2,3808,2
grp-a001-02-000000044299892,20,09,684926,3,1,1561,1
grp-a001-02-000000044299892,20,09,8753,6,3,4608,3
grp-a001-02-000000044299892,20,12,8753,4,1,1657,1
grp-a001-02-000000044299892,20,13,33421,1,1,1559,1
grp-a001-02-000000044299892,20,16,684926,2,1,1212,1
grp-a001-02-000000044299892,21,01,8753,1,1,1622,1
grp-a001-02-000000044299892,21,02,27758,3,1,1376,1
grp-a001-02-000000044299892,21,02,33421,4,3,4691,3
grp-a001-02-000000044299892,21,02,341898,2,1,1765,1
grp-a001-02-000000044299892,21,02,684926,1,1,1630,1
grp-a001-02-000000044299892,21,02,8753,12,4,6528,4
grp-a001-02-000000044299892,21,04,8753,1,1,1939,1
grp-a001-02-000000044299892,21,05,684926,1,1,1790,1
grp-a001-02-000000044299892,21,07,684926,3,1,1258,1
grp-a001-02-000000044299892,21,07,8753,1,1,1623,1
grp-a001-02-000000044299892,21,08,33421,1,1,1615,1
grp-a001-02-000000044299892,21,08,341893,1,1,1732,1
grp-a001-02-000000044299892,21,09,33421,3,1,1670,1
grp-a001-02-000000044299892,21,09,341898,1,1,1341,1
grp-a001-02-000000044299892,21,09,684926,5,1,1927,1
grp-a001-02-000000044299892,21,09,8753,8,4,6905,4
grp-a001-02-000000044299892,21,10,33421,1,1,1964,1
grp-a001-02-000000044299892,21,11,8753,1,1,1761,1
grp-a001-02-000000044299892,21,15,684926,3,1,1760,1
grp-a001-02-000000044299892,21,16,8753,1,1,1502,1
grp-a001-02-000000044299892,21,17,341898,3,1,1385,1
grp-a001-02-000000044299892,22,02,33421,1,1,1786,1
grp-a001-02-000000044299892,22,02,8753,16,7,11014,7
grp-a001-02-000000044299892,22,03,8753,1,1,1548,1
grp-a001-02-000000044299892,22,04,33421,2,1,1570,1
grp-a001-02-000000044299892,22,06,27758,1,1,1790,1
grp-a001-02-000000044299892,22,06,684926,2,1,1480,1
grp-a001-02-000000044299892,22,07,684926,6,1,1326,1
grp-a001-02-000000044299892,22,08,8753,3,2,3425,2
grp-a001-02-000000044299892,22,09,11068,1,1,1112,1
grp-a001-02-000000044299892,22,09,33421,3,1,1601,1
grp-a001-02-000000044299892,22,09,612594,1,1,946,1
grp-a001-02-000000044299892,22,09,8753,2,2,2971,2
grp-a001-02-000000044299892,22,11,684926,2,1,1854,1
grp-a001-02-000000044299892,22,13,8753,2,2,3277,2
grp-a001-02-000000044299892,22,99,684926,1,1,1451,1
grp-a001-02-000000044299892,23,02,27758,1,1,1624,1
grp-a001-02-000000044299892,23,02,684926,2,2,3505,2
grp-a001-02-000000044299892,23,02,8753,8,3,4408,3
grp-a001-02-000000044299892,23,03,8753,6,1,1632,1
grp-a001-02-000000044299892,23,04,8753,1,1,1620,1
grp-a001-02-000000044299892,23,06,341893,1,1,922,1
grp-a001-02-000000044299892,23,06,612594,1,1,900,1
grp-a001-02-000000044299892,23,06,8753,1,1,1969,1
grp-a001-02-000000044299892,23,08,684926,1,1,1960,1
grp-a001-02-000000044299892,23,08,8753,4,2,3166,2
grp-a001-02-000000044299892,23,09,11068,2,1,1516,1
grp-a001-02-000000044299892,23,09,684926,1,1,1933,1
grp-a001-02-000000044299892,23,09,8753,2,1,1180,1
grp-a001-02-000000044299892,23,13,8753,2,1,1317,1
grp-a001-02-000000044299892,23,18,8753,1,1,1898,1
grp-a001-02-000000044299955,00,00,33421,1,1,2178,1
grp-a001-02-000000044299955,00,02,33421,3,1,649,1
grp-a001-02-000000044299955,00,03,8753,1,1,973,1
grp-a001-02-000000044299955,00,14,684926,1,1,1870,1
grp-a001-02-000000044299955,01,04,8753,2,1,2174,1
grp-a001-02-000000044299955,01,09,684926,1,1,1990,1
grp-a001-02-000000044299955,02,02,8753,1,1,1748,1
grp-a001-02-000000044299955,03,03,684926,0,1,1389,1
grp-a001-02-000000044299955,06,02,684926,1,1,2130,1
grp-a001-02-000000044299955,06,08,684926,3,1,1917,1
grp-a001-02-000000044299955,06,09,8753,1,1,710,1
grp-a001-02-000000044299955,07,02,8753,1,1,1540,1
grp-a001-02-000000044299955,07,08,8753,2,1,2211,1
grp-a001-02-000000044299955,08,02,8753,1,1,1945,1
grp-a001-02-000000044299955,08,16,8753,1,1,2053,1
grp-a001-02-000000044299955,08,99,8753,2,1,1950,1
grp-a001-02-000000044299955,09,02,684926,1,1,2211,1
grp-a001-02-000000044299955,09,02,8753,3,1,2180,1
grp-a001-02-000000044299955,09,03,8753,2,1,1968,1
grp-a001-02-000000044299955,09,06,8753,2,1,2132,1
grp-a001-02-000000044299955,09,08,27758,1,1,1770,1
grp-a001-02-000000044299955,09,13,27758,1,1,1404,1
grp-a001-02-000000044299955,09,15,684926,1,1,1290,1
grp-a001-02-000000044299955,09,16,8753,1,1,1553,1
grp-a001-02-000000044299955,10,02,612593,1,1,589,1
grp-a001-02-000000044299955,10,02,8753,3,1,1765,1
grp-a001-02-000000044299955,10,04,27758,1,1,2209,1
grp-a001-02-000000044299955,10,08,8753,1,1,1787,1
grp-a001-02-000000044299955,10,09,8753,1,1,2176,1
grp-a001-02-000000044299955,10,13,8753,1,1,1890,1
grp-a001-02-000000044299955,10,15,684927,5,1,2174,1
grp-a001-02-000000044299955,10,16,8753,2,1,2191,1
grp-a001-02-000000044299955,11,02,8753,7,4,8089,4
grp-a001-02-000000044299955,11,09,27758,3,2,3567,2
grp-a001-02-000000044299955,11,09,684926,1,1,1658,1
grp-a001-02-000000044299955,11,09,8753,2,1,1639,1
grp-a001-02-000000044299955,11,12,8753,7,1,2202,1
grp-a001-02-000000044299955,11,15,27758,1,1,1679,1
grp-a001-02-000000044299955,11,16,33421,1,1,1629,1
grp-a001-02-000000044299955,11,16,8753,1,1,2211,1
grp-a001-02-000000044299955,12,02,8753,11,4,8141,4
grp-a001-02-000000044299955,12,03,27758,1,1,2208,1
grp-a001-02-000000044299955,12,04,684926,1,1,2190,1
grp-a001-02-000000044299955,12,04,8753,2,1,2016,1
grp-a001-02-000000044299955,12,11,8753,1,1,2128,1
grp-a001-02-000000044299955,12,13,27758,1,1,2166,1
grp-a001-02-000000044299955,12,13,8753,2,1,1845,1
grp-a001-02-000000044299955,12,15,8753,4,1,1852,1
grp-a001-02-000000044299955,13,08,8753,1,1,2211,1
grp-a001-02-000000044299955,13,09,8753,2,1,2152,1
grp-a001-02-000000044299955,13,16,8753,2,1,1950,1
grp-a001-02-000000044299955,13,17,33421,1,1,1790,1
grp-a001-02-000000044299955,14,01,8753,1,1,1324,1
grp-a001-02-000000044299955,14,02,27758,1,1,780,1
grp-a001-02-000000044299955,14,02,8753,2,1,2168,1
grp-a001-02-000000044299955,14,04,341893,2,1,1705,1
grp-a001-02-000000044299955,14,09,684927,1,1,2002,1
grp-a001-02-000000044299955,14,09,8753,2,2,4052,2
grp-a001-02-000000044299955,14,12,8753,2,1,2165,1
grp-a001-02-000000044299955,14,16,8753,1,1,1693,1
grp-a001-02-000000044299955,15,02,11068,1,1,2044,1
grp-a001-02-000000044299955,15,02,341893,1,1,1555,1
grp-a001-02-000000044299955,15,02,8753,2,2,3428,2
grp-a001-02-000000044299955,15,06,8753,2,1,1727,1
grp-a001-02-000000044299955,15,08,8753,1,1,2156,1
grp-a001-02-000000044299955,15,09,8753,1,1,2156,1
grp-a001-02-000000044299955,15,15,8753,2,1,1929,1
grp-a001-02-000000044299955,16,01,8753,1,1,2157,1
grp-a001-02-000000044299955,16,02,684927,2,1,1545,1
grp-a001-02-000000044299955,16,02,8753,6,3,6459,3
grp-a001-02-000000044299955,16,08,684927,1,1,1530,1
grp-a001-02-000000044299955,16,09,684926,1,1,1999,1
grp-a001-02-000000044299955,16,13,8753,1,1,2211,1
grp-a001-02-000000044299955,16,15,8753,3,1,2211,1
