adgroup_id,adgroup_name,campaign_name,campaign_type,model,cost,conv_amt,total_ad_profit,residual_v1,residual_v2,baseline_v1_daily,baseline_v2_used_fallback,n_days,n_baseline_days,band_total,band_baseline_only,baseline_unavailable,excess_F2,excess_F1b,excess_F1a,excess_연휴,excess_공휴일,excess_휴가창,excess_주말,excess_F3
grp-a001-01-000000061883430,S24울트라_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,갤럭시 S24 (+/울트라),7560,0,-7560.0,-6995.45,-7182.0,-466.3636,True,15,11,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,0.0,466.36,0.0,-1030.91,0.0
grp-a001-01-000000060764895,아이폰14_사생활보호,○ 아이폰 파워링크,WEB_SITE,,24442,19900,-12811.37,-6919.24,-6131.22,-48.0503,False,144,87,band3,band3,False,0.0,0.0,0.0,144.15,288.3,720.75,-7045.34,0.0
grp-a001-01-000000060610050,A33_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,갤럭시 A33,9116,15900,176.81,-6903.55,-5941.93,-41.5876,False,166,97,band2,band4_unjudgeable,False,0.0,0.0,0.0,166.35,291.11,-43.66,6666.55,0.0
grp-a001-01-000000060843279,S9_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,갤럭시탭 S9 울트라,8812,16900,1065.26,-6798.99,-7606.91,-43.0316,False,158,95,band2,band4_unjudgeable,False,0.0,0.0,0.0,86.06,9261.49,-802.46,-680.83,0.0
grp-a001-01-000000060842824,에어6-7세대(13인치)_6H BLC,○ P. 아이패드 파워링크,WEB_SITE,"아이패드 에어 6세대(11/13인치, M2)|아이패드 에어 7세대(11/13인치, M3)",6722,0,-6722.0,-6766.27,-6782.12,-43.9368,False,154,95,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,175.75,307.56,-1884.69,1445.66,0.0
grp-a001-02-000000059829132,S23플러스,● 01. 갤럭시_지문방지_PET,SHOPPING,갤럭시 S23 (+/울트라/FE),18482,31800,103.62,-6632.04,-5914.49,-35.0902,True,189,113,band2,band3,False,0.0,0.0,0.0,-809.64,-113.28,701.8,6956.78,0.0
grp-a001-02-000000061793476,S22플러스_맥,소다케이스_갤럭시,SHOPPING,갤럭시 S22 (+/울트라),6550,0,-6550.0,-6550.0,-6550.0,-3275.0,True,2,2,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grp-a001-01-000000060824081,도어락_지문방지,○ 기타 파워링크,WEB_SITE,,6363,0,-6363.0,-6520.5,-6542.32,-155.25,False,42,28,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,411.0,155.25,0.0,-408.75,0.0
grp-a001-01-000000070110703,폴드8_컨텐츠 매체,폴드8 / 플립8 키워드,WEB_SITE,갤럭시 Z 폴드8 (울트라 포함),4388,0,-4388.0,-6352.0,-6352.0,-794.0,True,8,3,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,0.0,200.0,1588.0,176.0,0.0
grp-a001-01-000000046980878,01. 갤럭시S21_지문방지,○ 02. 파워링크_PC,WEB_SITE,,115120,206700,5686.55,-6305.92,-16408.6,-33.0153,False,191,111,band2,band3,False,0.0,0.0,0.0,-384.92,-844.92,11550.8,1671.52,0.0
grp-a001-02-000000059828469,S24울트라,● 01. 갤럭시_지문방지_PET,SHOPPING,갤럭시 S24 (+/울트라),5600,0,-5600.0,-6215.62,-5469.78,-35.1165,True,177,103,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,140.47,280.93,-280.67,474.89,0.0
grp-a001-02-000000052819145,00. Z플립폴드7,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,갤럭시 Z 폴드7,1298273,1595220,-365941.03,-6136.22,-6336.48,-19.2963,True,318,81,band3,band4_unjudgeable,False,-94048.01,-163422.02,0.0,-2493.52,-6377.04,-697.37,-44573.16,-48193.69
grp-a001-02-000000046222149,Z폴드/플립3_힌지,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 Z 플립3|갤럭시 Z 폴드3,24155,19200,-12933.49,-6106.72,-5939.07,-73.575,False,83,40,band3,band4_unjudgeable,False,0.0,0.0,0.0,0.0,-152.12,-6411.42,-263.22,0.0
grp-a001-02-000000059828246,S25플러스,● 01. 갤럭시_지문방지_PET,SHOPPING,갤럭시 S25 (+/울트라/FE),4710,0,-4710.0,-6055.76,-5595.0,-43.8824,True,138,85,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,175.53,175.53,702.12,292.59,0.0
grp-a001-02-000000061793470,S22_맥,소다케이스_갤럭시,SHOPPING,갤럭시 S22 (+/울트라),6000,0,-6000.0,-6000.0,-6000.0,-3000.0,True,2,2,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grp-a001-02-000000061794093,12_일,소다케이스_아이폰,SHOPPING,,6000,0,-6000.0,-6000.0,-6000.0,-3000.0,True,2,2,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grp-a001-02-000000059826577,S25,● 01. 갤럭시_지문방지_PET,SHOPPING,갤럭시 S25 (+/울트라/FE),3788,0,-3788.0,-5974.89,-5376.6,-39.0515,True,153,97,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,117.15,195.26,507.67,1366.8,0.0
grp-a001-01-000000060824110,종이질감필름_태블릿,○ 기타 파워링크,WEB_SITE,,6115,0,-6115.0,-5770.37,-6064.09,-140.7407,True,41,27,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,562.96,-49.26,0.0,-858.33,0.0
grp-a001-01-000000060825794,S8플러스_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,갤럭시탭 S8 울트라,34635,63600,2536.24,-5654.91,-15052.13,-34.0657,False,166,97,band2,band3,False,0.0,0.0,0.0,-393.74,-1711.54,5654.19,4642.24,0.0
grp-a001-01-000000049350730,02.아이패드_에어_7세대_종이질감,○ 02. 파워링크_PC,WEB_SITE,"아이패드 에어 7세대(11/13인치, M3)",3910,0,-3910.0,-5441.11,-5495.74,-32.7778,True,166,72,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,98.33,131.11,-434.44,982.78,753.33
grp-a001-01-000000060796551,아이폰13미니_사생활보호(품절),○ 아이폰 파워링크,WEB_SITE,,5870,0,-5870.0,-5297.25,-4687.25,-33.5269,False,158,93,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,134.11,234.69,36.96,-978.51,0.0
grp-a001-01-000000061883897,14프로_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,,5176,0,-5176.0,-5230.91,-5370.4,-348.7273,True,15,11,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,-292.55,348.73,0.0,-1.27,0.0
grp-a001-02-000000044103604,전기종,● 01. 갤럭시_지문방지_TPU,SHOPPING,,26050,35800,-5126.56,-5126.56,-5126.56,-1025.3127,True,5,5,band3,band3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grp-a001-02-000000059828556,S24플러스,● 01. 갤럭시_지문방지_PET,SHOPPING,갤럭시 S24 (+/울트라),4020,0,-4020.0,-4910.15,-5821.22,-31.0769,True,158,91,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,124.31,217.54,-570.46,1118.77,0.0
grp-a001-01-000000060604027,아이폰14플러스_강화유리,○ 아이폰 파워링크,WEB_SITE,,3451,0,-3451.0,-4860.62,-4214.04,-30.7634,False,158,93,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,92.29,215.34,584.51,517.48,0.0
grp-a001-02-000000061794111,12프로_일,소다케이스_아이폰,SHOPPING,,4800,0,-4800.0,-4800.0,-4800.0,-2400.0,True,2,2,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grp-a001-01-000000060604009,아이폰12_강화유리,○ 아이폰 파워링크,WEB_SITE,,2874,0,-2874.0,-4790.0,-4242.75,-31.9333,False,150,90,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,95.8,223.53,510.93,1085.73,0.0
grp-a001-01-000000061883899,14_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,,3690,0,-3690.0,-4740.0,-4740.0,-263.3333,False,18,12,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,526.67,263.33,0.0,260.0,0.0
grp-a001-01-000000061924086,13미니_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,,3780,0,-3780.0,-4648.0,-4648.0,-664.0,False,7,5,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,868.0,0.0,0.0,0.0,0.0
grp-a001-01-000000046977473,02.아이패드_10세대_6H BLC,○ 02. 파워링크_MO,WEB_SITE,아이패드 10세대(10.9인치),3030,0,-3030.0,-4492.55,-4205.49,-25.098,False,179,102,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,125.49,125.49,132.35,1079.22,0.0
grp-a001-02-000000059880038,17에어,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,아이폰17(추정 매핑),93798,164100,2110.83,-4482.97,-5818.69,-23.5946,True,190,74,band2,band4_unjudgeable,False,0.0,0.0,0.0,94.38,-1708.24,495.49,16698.94,-8986.77
grp-a001-01-000000061924154,S23플러스_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,갤럭시 S23 (+/울트라/FE),5490,0,-5490.0,-4320.0,-4320.0,-540.0,False,8,6,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,0.0,-90.0,0.0,-1080.0,0.0
grp-a001-01-000000060843280,S9울트라_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,갤럭시탭 S9 울트라,5100,15900,4192.81,-4317.09,-3925.65,-27.6737,False,156,95,band1,band4_unjudgeable,False,0.0,0.0,0.0,110.69,193.72,9020.24,-814.75,0.0
grp-a001-02-000000059828464,S24FE,● 01. 갤럭시_지문방지_PET,SHOPPING,갤럭시 S24 FE,17577,31800,1008.62,-4243.33,-3777.71,-22.9369,True,185,108,band2,band3,False,0.0,0.0,0.0,-578.25,183.5,481.68,5165.04,0.0
grp-a001-01-000000061883438,S24_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,갤럭시 S24 (+/울트라),17660,16900,-7782.74,-4213.23,-4324.1,-221.7489,True,19,13,band3,band3,False,0.0,0.0,0.0,3.5,221.75,0.0,-3794.75,0.0
grp-a001-01-000000050221991,00. 갤럭시s25엣지,○ 02. 파워링크_PC,WEB_SITE,,27810,47700,68.43,-4102.85,-2570.39,-21.4809,False,191,111,band2,band3,False,0.0,0.0,0.0,107.4,107.4,6238.35,-2281.88,0.0
grp-a001-01-000000049354066,02.아이패드_에어_7세대_강화유리코팅,○ 02. 파워링크_MO,WEB_SITE,"아이패드 에어 7세대(11/13인치, M3)",2130,0,-2130.0,-4077.4,-4070.93,-21.6883,True,188,77,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,86.75,108.44,498.83,695.97,557.4
grp-a001-01-000000061924090,14프로_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,,2800,0,-2800.0,-3920.0,-4044.44,-280.0,True,14,10,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,560.0,280.0,0.0,280.0,0.0
grp-a001-01-000000061924107,15프로맥스_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,아이폰15(추정 매핑),3250,0,-3250.0,-3892.0,-4015.56,-278.0,True,14,10,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,556.0,278.0,0.0,-192.0,0.0
grp-a001-01-000000060612113,A73_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,,4792,15900,4500.81,-3867.18,-3986.32,-31.4405,True,123,84,band1,band4_unjudgeable,False,0.0,0.0,0.0,31.44,9401.45,31.44,-1096.35,0.0
grp-a001-02-000000061794086,12미니_일,소다케이스_아이폰,SHOPPING,,3600,0,-3600.0,-3600.0,-3600.0,-1800.0,True,2,2,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grp-a001-01-000000061924116,17프로맥스_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,아이폰17(추정 매핑),8626,0,-8626.0,-3564.0,-3564.0,-198.0,True,18,2,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,-104.0,198.0,0.0,-1436.0,-3720.0
grp-a001-01-000000061883426,S25플러스_맥(품절),○ [P_Test]소다케이스 파워링크,WEB_SITE,갤럭시 S25 (+/울트라/FE),3518,0,-3518.0,-3518.0,-3518.0,-1172.6667,True,3,3,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grp-a001-02-000000063093697,아이폰필름,아이폰 17프로 필름,SHOPPING,아이폰17(추정 매핑),3477,0,-3477.0,-3505.91,-3713.67,-233.7273,True,15,11,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,0.0,0.0,0.0,28.91,0.0
grp-a001-01-000000061883887,17에어_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,아이폰17(추정 매핑),2351,0,-2351.0,-3239.5,-3239.5,-170.5,True,19,2,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,341.0,170.5,0.0,511.5,-134.5
grp-a001-01-000000061883424,S25_맥(품절),○ [P_Test]소다케이스 파워링크,WEB_SITE,갤럭시 S25 (+/울트라/FE),3238,0,-3238.0,-3238.0,-3238.0,-809.5,True,4,4,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grp-a001-01-000000060796466,아이폰12프로맥스_사생활,○ 아이폰 파워링크,WEB_SITE,,4578,0,-4578.0,-3226.22,-3257.22,-25.6049,True,126,81,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,76.81,153.63,102.42,-1684.64,0.0
grp-a001-02-000000061693731,14프로맥스_맥,소다케이스_아이폰,SHOPPING,,26682,33800,-6927.47,-3210.62,-3112.95,-50.166,False,64,45,band3,band3,False,0.0,0.0,0.0,-3469.67,100.33,0.0,-347.51,0.0
grp-a001-01-000000060824085,지문방지필름_LG,○ 기타 파워링크,WEB_SITE,,3685,0,-3685.0,-3133.5,-3104.77,-74.6071,False,42,28,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,298.43,74.61,0.0,-924.54,0.0
grp-a001-01-000000046132066,02.아이패드_미니7/6세대_종이질감,○ 02. 파워링크_PC,WEB_SITE,아이패드 미니 6세대(8.3인치)|아이패드 미니 7세대(8.3인치),15749,47700,12129.43,-3107.95,-4676.16,-16.272,False,191,111,band1,band3,False,0.0,0.0,0.0,81.36,-538.64,-909.47,16604.13,0.0
grp-a001-02-000000059827298,S21,● 01. 갤럭시_지문방지_PET,SHOPPING,,2630,0,-2630.0,-2993.71,-2813.85,-17.7143,True,169,105,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,53.14,106.29,336.57,-132.29,0.0
grp-a001-01-000000061883896,15플러스_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,아이폰15(추정 매핑),2210,0,-2210.0,-2841.43,-2946.67,-315.7143,True,9,7,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,631.43,0.0,0.0,0.0,0.0
grp-a001-01-000000046975512,01. 갤럭시탭_S9시리즈_6H BLC,○ 02. 파워링크_PC,WEB_SITE,갤럭시탭 S9 울트라,2970,0,-2970.0,-2839.0,-2800.02,-15.1818,False,187,110,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,60.73,-424.09,239.18,-6.82,0.0
grp-a001-01-000000046978099,02.아이패드_프로 7세대_6H BLC,○ 02. 파워링크_PC,WEB_SITE,"아이패드 프로 7세대(11/13인치, M4)",1670,0,-1670.0,-2773.12,-2704.06,-15.3211,False,181,109,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,61.28,76.61,367.71,597.52,0.0
grp-a001-01-000000061883900,14플러스_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,,2810,0,-2810.0,-2646.0,-2646.0,-189.0,False,14,10,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,-142.0,-211.0,0.0,189.0,0.0
grp-a001-01-000000061924111,16프로맥스_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,아이폰16(추정 매핑),4430,0,-4430.0,-2585.56,-2585.56,-198.8889,False,13,9,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,0.0,-661.11,0.0,-1183.33,0.0
grp-a001-02-000000059832492,13,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,,189598,242700,-47751.13,-2331.96,-215.86,-13.4021,True,174,116,band3,band3,False,0.0,0.0,0.0,-6456.39,-6711.78,13.4,-32264.39,0.0
grp-a001-02-000000059826423,Z폴드SE,● 01. 갤럭시_지문방지_TPU,SHOPPING,,4069,0,-4069.0,-2319.94,-3253.11,-15.0645,False,154,93,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,30.13,-630.55,286.23,-1434.87,0.0
grp-a001-02-000000061693679,17프로_맥,소다케이스_아이폰,SHOPPING,아이폰17(추정 매핑),26615,33800,-6860.47,-2281.36,-2309.4,-36.2121,True,63,33,band3,band4_unjudgeable,False,0.0,0.0,0.0,-6567.58,-827.58,0.0,506.97,2309.07
grp-a001-01-000000061924108,15플러스_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,아이폰15(추정 매핑),5960,0,-5960.0,-2226.67,-2338.0,-278.3333,True,8,6,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,-3733.33,0.0,0.0,0.0,0.0
grp-a001-01-000000061883889,16프로맥스_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,아이폰16(추정 매핑),2708,0,-2708.0,-2160.15,-2217.0,-113.6923,True,19,13,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,227.38,113.69,0.0,-888.92,0.0
grp-a001-01-000000061883902,13프로맥스_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,,1860,0,-1860.0,-2104.62,-2160.0,-110.7692,True,19,13,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,221.54,110.77,0.0,-87.69,0.0
grp-a001-02-000000061794179,16프로맥스_일,소다케이스_아이폰,SHOPPING,아이폰16(추정 매핑),21290,25800,-6211.1,-2063.39,-2058.71,-32.7522,False,63,44,band3,band3,False,0.0,0.0,0.0,-4704.5,65.5,0.0,491.28,0.0
grp-a001-01-000000060823926,도어락_사생활보호,○ 기타 파워링크,WEB_SITE,,2850,14200,5449.24,-2010.0,-2039.13,-47.8571,False,42,28,band1,band4_unjudgeable,False,0.0,0.0,0.0,191.43,47.86,0.0,7219.95,0.0
grp-a001-01-000000061883893,15프로맥스_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,아이폰15(추정 매핑),1858,0,-1858.0,-1988.18,-2041.2,-132.5455,True,15,11,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,265.09,-267.45,0.0,132.55,0.0
grp-a001-01-000000061883437,S24플러스_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,갤럭시 S24 (+/울트라),1885,0,-1885.0,-1929.55,-1981.0,-128.6364,True,15,11,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,0.0,128.64,0.0,-84.09,0.0
grp-a001-01-000000061883904,13미니_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,,3330,0,-3330.0,-1762.22,-1762.22,-135.5556,False,13,9,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,271.11,0.0,0.0,-1838.89,0.0
grp-a001-01-000000060825655,S5e_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,,23507,31800,-4921.38,-1662.03,-8612.78,-10.0123,False,166,97,band3,band3,False,0.0,0.0,0.0,8422.86,-1281.91,-6620.74,-3779.55,0.0
grp-a001-02-000000059829872,S21플러스,● 01. 갤럭시_지문방지_PET,SHOPPING,,1000,0,-1000.0,-1638.89,-1538.46,-9.2593,True,177,108,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,37.04,74.07,166.67,361.11,0.0
grp-a001-01-000000046975770,01. 갤럭시탭_S7 시리즈_6H BLC,○ 02. 파워링크_PC,WEB_SITE,,990,0,-990.0,-1632.99,-1580.88,-10.2062,False,160,97,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,10.21,40.82,173.51,418.45,0.0
grp-a001-01-000000061883898,14프로맥스_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,,1168,0,-1168.0,-1592.73,-1635.2,-106.1818,True,15,11,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,212.36,106.18,0.0,106.18,0.0
grp-a001-02-000000061693693,17에어_맥,소다케이스_아이폰,SHOPPING,아이폰17(추정 매핑),11873,0,-11873.0,-1508.38,-1527.24,-23.2059,True,65,34,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,-1133.59,-1153.59,0.0,-575.91,-7501.53
grp-a001-01-000000046976135,02.아이패드_에어 4/5세대_6H BLC,○ 02. 파워링크_PC,WEB_SITE,,1390,0,-1390.0,-1422.0,-1231.58,-9.0,False,158,100,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,27.0,9.0,189.0,-193.0,0.0
grp-a001-01-000000060763877,S20_사생활보호,○ 갤럭시 파워링크,WEB_SITE,,34842,47700,-6963.57,-1364.07,-4623.94,-8.3685,False,163,96,band3,band3,False,0.0,0.0,0.0,33.47,-339.42,-3834.0,-1459.55,0.0
grp-a001-02-000000059827137,S24,● 01. 갤럭시_지문방지_PET,SHOPPING,갤럭시 S24 (+/울트라),2980,0,-2980.0,-1334.67,-1180.67,-8.5556,True,156,90,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,34.22,59.89,-2056.0,316.56,0.0
grp-a001-02-000000061794181,17에어_일,소다케이스_아이폰,SHOPPING,아이폰17(추정 매핑),24492,0,-24492.0,-1303.82,-1320.12,-20.0588,True,65,34,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,-3559.88,40.12,0.0,-4469.12,-15199.29
grp-a001-02-000000061794180,17_일,소다케이스_아이폰,SHOPPING,아이폰17(추정 매핑),57459,57500,-23852.92,-1290.0,-1338.11,-33.0769,True,39,13,band3,band4_unjudgeable,False,0.0,0.0,0.0,5865.6,66.15,0.0,-748.23,-27746.45
grp-a001-02-000000061693682,17프로맥스_맥,소다케이스_아이폰,SHOPPING,아이폰17(추정 매핑),26740,0,-26740.0,-1275.15,-1291.09,-19.6176,True,65,34,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,-2290.76,39.24,0.0,-3958.74,-19254.59
grp-a001-01-000000061924085,13_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,,860,0,-860.0,-1242.22,-1290.0,-95.5556,True,13,9,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,191.11,0.0,0.0,191.11,0.0
grp-a001-01-000000061883746,S26울트라_맥(품절),○ [P_Test]소다케이스 파워링크,WEB_SITE,갤럭시 S26 (+/울트라),17660,0,-17660.0,-1230.0,-1230.0,-136.6667,True,9,3,band4_unjudgeable,band4_unjudgeable,False,136.67,-15710.0,-856.67,0.0,0.0,0.0,0.0,0.0
grp-a001-01-000000049354073,02.아이패드_에어_7세대_강화유리코팅,○ 02. 파워링크_PC,WEB_SITE,"아이패드 에어 7세대(11/13인치, M3)",1030,0,-1030.0,-1229.84,-1219.83,-8.254,True,149,63,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,16.51,16.51,-311.9,247.62,231.11
grp-a001-01-000000053273491,56. 방수팩,○ 02. 파워링크_PC,WEB_SITE,,1350,0,-1350.0,-1173.33,-1149.83,-6.6667,False,176,111,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,33.33,33.33,-10.0,-233.33,0.0
grp-a001-01-000000061924087,13프로_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,,815,0,-815.0,-1141.0,-1141.0,-163.0,False,7,5,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0
grp-a001-01-000000060823769,방수팩,○ 기타 파워링크,WEB_SITE,,1677,0,-1677.0,-1135.5,-1142.58,-27.0357,False,42,28,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,108.14,-472.96,0.0,-176.68,0.0
grp-a001-01-000000070111142,플립8_컨텐츠 매체,폴드8 / 플립8 키워드,WEB_SITE,갤럭시 Z 플립8,1721,0,-1721.0,-1109.33,-1109.33,-138.6667,True,8,3,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,0.0,138.67,277.33,-1027.67,0.0
grp-a001-01-000000046970779,02.아이패드_미니7/6세대_6H BLC,○ 02. 파워링크_MO,WEB_SITE,아이패드 미니 6세대(8.3인치)|아이패드 미니 7세대(8.3인치),2090,0,-2090.0,-1096.67,-945.0,-5.8333,False,188,108,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,29.17,29.17,-260.0,-791.67,0.0
grp-a001-01-000000061924189,S25울트라_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,갤럭시 S25 (+/울트라/FE),12470,41200,11609.49,-1078.77,-1113.02,-77.0549,True,14,10,band1,band3,False,0.0,0.0,0.0,0.0,-882.95,0.0,13571.2,0.0
grp-a001-01-000000060604010,아이폰12미니_강화유리,○ 아이폰 파워링크,WEB_SITE,,641,0,-641.0,-1043.33,-945.74,-6.8191,False,153,94,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,27.28,40.91,81.83,252.31,0.0
grp-a001-02-000000063093828,휴대폰악세사리,아이폰 17프로 필름,SHOPPING,아이폰17(추정 매핑),739,0,-739.0,-1007.73,-1067.44,-67.1818,True,15,11,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,0.0,0.0,0.0,268.73,0.0
grp-a001-01-000000061883891,16플러스_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,아이폰16(추정 매핑),670,0,-670.0,-913.64,-913.64,-60.9091,False,15,11,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,121.82,0.0,0.0,121.82,0.0
