adgroup_id,campaign_type,cost,conv_amt,bep_g,product_count,ad_profit_account,ad_profit_prod,band_account,band_prod,diverges
grp-a001-02-000000061793320,SHOPPING,33540,38700,,,-10921.65,,band3,not_judged_no_bep,False
grp-a001-02-000000061793328,SHOPPING,50660,93300,,,3869.51,,band2,not_judged_no_bep,False
grp-a001-02-000000061793341,SHOPPING,50951,68500,,,-10915.93,,band3,not_judged_no_bep,False
grp-a001-02-000000061793346,SHOPPING,22527,12900,,,-14987.55,,band3,not_judged_no_bep,False
grp-a001-02-000000061793358,SHOPPING,23070,25800,,,-7991.1,,band3,not_judged_no_bep,False
grp-a001-02-000000061793364,SHOPPING,30730,38700,,,-8111.65,,band3,not_judged_no_bep,False
grp-a001-02-000000061793373,SHOPPING,60164,31800,,,-41578.38,,band3,not_judged_no_bep,False
grp-a001-02-000000061793386,SHOPPING,54581,12900,,,-47041.55,,band3,not_judged_no_bep,False
grp-a001-02-000000061793395,SHOPPING,57247,12900,,,-49707.55,,band3,not_judged_no_bep,False
grp-a001-02-000000061793407,SHOPPING,67016,0,,,-67016.0,,band3,not_judged_no_bep,False
grp-a001-02-000000061793411,SHOPPING,39230,0,,,-39230.0,,band3,not_judged_no_bep,False
grp-a001-02-000000061793423,SHOPPING,97028,106000,,,-35075.93,,band3,not_judged_no_bep,False
grp-a001-02-000000061793448,SHOPPING,15400,0,,,-15400.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061793457,SHOPPING,9960,0,,,-9960.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061793470,SHOPPING,6000,0,,,-6000.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061793476,SHOPPING,6550,0,,,-6550.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061793489,SHOPPING,21620,16900,,,-11742.74,,band3,not_judged_no_bep,False
grp-a001-02-000000061793496,SHOPPING,8804,0,,,-8804.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061793511,SHOPPING,8060,0,,,-8060.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061793521,SHOPPING,28034,0,,,-28034.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061794086,SHOPPING,3600,0,,,-3600.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061794093,SHOPPING,6000,0,,,-6000.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061794099,SHOPPING,0,0,,,0.0,,excluded_cost0,not_judged_no_bep,False
grp-a001-02-000000061794111,SHOPPING,4800,0,,,-4800.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061794117,SHOPPING,27014,38700,,,-4395.65,,band3,not_judged_no_bep,False
grp-a001-02-000000061794129,SHOPPING,34391,38700,,,-11772.65,,band3,not_judged_no_bep,False
grp-a001-02-000000061794137,SHOPPING,27657,38700,,,-5038.65,,band3,not_judged_no_bep,False
grp-a001-02-000000061794145,SHOPPING,28910,12900,,,-21370.55,,band3,not_judged_no_bep,False
grp-a001-02-000000061794152,SHOPPING,20750,29800,,,-3333.28,,band3,not_judged_no_bep,False
grp-a001-02-000000061794155,SHOPPING,16947,0,,,-16947.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061794157,SHOPPING,42610,12900,,,-35070.55,,band3,not_judged_no_bep,False
grp-a001-02-000000061794159,SHOPPING,34150,24800,,,-19655.55,,band3,not_judged_no_bep,False
grp-a001-02-000000061794162,SHOPPING,30611,40800,,,-6765.3,,band3,not_judged_no_bep,False
grp-a001-02-000000061794163,SHOPPING,24071,12900,,,-16531.55,,band3,not_judged_no_bep,False
grp-a001-02-000000061794165,SHOPPING,29070,12900,,,-21530.55,,band3,not_judged_no_bep,False
grp-a001-02-000000061794167,SHOPPING,31255,0,,,-31255.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061794170,SHOPPING,31790,38700,,,-9171.65,,band3,not_judged_no_bep,False
grp-a001-02-000000061794172,SHOPPING,11370,0,,,-11370.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061794176,SHOPPING,30038,12900,,,-22498.55,,band3,not_judged_no_bep,False
grp-a001-02-000000061794179,SHOPPING,21290,25800,,,-6211.1,,band3,not_judged_no_bep,False
grp-a001-02-000000061794180,SHOPPING,57459,57500,,,-23852.92,,band3,not_judged_no_bep,False
grp-a001-02-000000061794181,SHOPPING,24492,0,,,-24492.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061794184,SHOPPING,35369,12900,,,-27829.55,,band3,not_judged_no_bep,False
grp-a001-02-000000061794187,SHOPPING,33330,0,,,-33330.0,,band3,not_judged_no_bep,False
grp-a001-02-000000061878144,SHOPPING,148924,137000,1.4009,36,-68853.87,-51129.72,band3,band3,False
grp-a001-02-000000062947038,SHOPPING,489671,685600,1.5024,1,-88969.66,-33334.47,band3,band3,False
grp-a001-02-000000062947040,SHOPPING,1040825,1395810,1.5006,1,-225038.91,-110657.07,band3,band3,False
grp-a001-02-000000062947041,SHOPPING,734847,973300,1.4722,1,-165998.37,-73727.59,band3,band3,False
grp-a001-02-000000063093385,SHOPPING,0,0,,,0.0,,excluded_cost0,not_judged_no_bep,False
grp-a001-02-000000063093697,SHOPPING,3477,0,,,-3477.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000063093828,SHOPPING,739,0,,,-739.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000063095763,SHOPPING,0,0,,,0.0,,excluded_cost0,not_judged_no_bep,False
grp-a001-02-000000063096531,SHOPPING,1291,45700,1.4722,8,25418.53,29750.98,band1,band1,False
grp-a001-02-000000065140028,SHOPPING,198994,318000,1.5852,1,-13137.78,1611.6,band3,band2,True
grp-a001-02-000000069087677,SHOPPING,58111,0,,,-58111.0,,band3,not_judged_no_bep,False
grp-a001-02-000000069089452,SHOPPING,100708,16900,,,-90830.74,,band3,not_judged_no_bep,False
grp-a001-02-000000069089465,SHOPPING,24661,0,,,-24661.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000069089475,SHOPPING,58424,67600,,,-18914.94,,band3,not_judged_no_bep,False
grp-a001-02-000000070108611,SHOPPING,55087,0,,,-55087.0,,band3,not_judged_no_bep,False
grp-a001-02-000000070109616,SHOPPING,295745,67600,,,-256235.94,,band3,not_judged_no_bep,False
grp-a001-02-000000070109620,SHOPPING,6441,0,1.9887,1,-6441.0,-6441.0,band4_unjudgeable,band4_unjudgeable,False
grp-a001-02-000000070451363,SHOPPING,481575,675000,1.9802,1,-87068.86,-140700.34,band3,band3,False
grp-a001-02-000000070523564,SHOPPING,1971616,2499080,1.9735,1,-511019.86,-705297.28,band3,band3,False
grp-a001-02-000000070523694,SHOPPING,260333,312800,1.6132,1,-77515.93,-66432.68,band3,band3,False
grp-a001-02-000000070833125,SHOPPING,5478,0,1.6793,1,-5478.0,-5478.0,band4_unjudgeable,band4_unjudgeable,False
grp-a001-02-000000070833126,SHOPPING,16590,0,1.7219,1,-16590.0,-16590.0,band4_unjudgeable,band4_unjudgeable,False
grp-a001-02-000000070833127,SHOPPING,50810,58200,1.7312,1,-16794.8,-17191.7,band3,band3,False
grp-a001-02-000000070991863,SHOPPING,690503,1108740,1.7219,2,-42495.99,-46598.01,band3,band3,False
grp-a001-02-000000070992078,SHOPPING,51094,163800,1.7312,2,44639.49,43522.45,band1,band1,False
grp-a001-02-000000070992116,SHOPPING,72429,104400,1.6793,2,-11412.05,-10260.24,band3,band3,False
