adgroup_id,mall_product_id,campaign_id
grp-a001-02-000000044490481,5786511512,cmp-a001-02-000000008425541
grp-a001-02-000000044490484,12849503508,cmp-a001-02-000000008425541
grp-a001-02-000000044490484,12849503510,cmp-a001-02-000000008425541
grp-a001-02-000000044490484,7029691798,cmp-a001-02-000000008425541
grp-a001-02-000000044490484,5786510729,cmp-a001-02-000000008425541
grp-a001-02-000000044490484,8777091875,cmp-a001-02-000000008425541
grp-a001-02-000000044490484,10578197070,cmp-a001-02-000000008425541
grp-a001-02-000000044490484,10567300876,cmp-a001-02-000000008425541
grp-a001-02-000000044490484,10567229718,cmp-a001-02-000000008425541
grp-a001-02-000000044490484,6818287511,cmp-a001-02-000000008425541
grp-a001-02-000000044490484,10578185038,cmp-a001-02-000000008425541
grp-a001-02-000000044601438,10838869686,cmp-a001-02-000000008492582
grp-a001-02-000000044601438,11619806394,cmp-a001-02-000000008492582
grp-a001-02-000000044601438,11619806393,cmp-a001-02-000000008492582
grp-a001-02-000000044601438,11619806390,cmp-a001-02-000000008492582
grp-a001-02-000000044601555,11619806383,cmp-a001-02-000000008492582
grp-a001-02-000000044601555,11619806380,cmp-a001-02-000000008492582
grp-a001-02-000000044601555,11619806381,cmp-a001-02-000000008492582
grp-a001-02-000000044601555,11619806382,cmp-a001-02-000000008492582
grp-a001-02-000000044603941,11619806392,cmp-a001-02-000000008492582
grp-a001-02-000000044603941,11619806391,cmp-a001-02-000000008492582
grp-a001-02-000000044603941,11619806389,cmp-a001-02-000000008492582
grp-a001-02-000000044603941,11619806388,cmp-a001-02-000000008492582
grp-a001-02-000000044603942,11619806387,cmp-a001-02-000000008492582
grp-a001-02-000000044603942,11619806386,cmp-a001-02-000000008492582
grp-a001-02-000000044603942,11619806384,cmp-a001-02-000000008492582
grp-a001-02-000000044603942,11619806385,cmp-a001-02-000000008492582
grp-a001-02-000000044628749,11745501263,cmp-a001-02-000000008425541
grp-a001-02-000000044628749,11745501262,cmp-a001-02-000000008425541
grp-a001-02-000000044628749,11734691066,cmp-a001-02-000000008425541
grp-a001-02-000000044628749,11734691065,cmp-a001-02-000000008425541
grp-a001-02-000000044628749,9795815284,cmp-a001-02-000000008425541
grp-a001-02-000000044743916,11730763631,cmp-a001-02-000000008514959
grp-a001-02-000000044743916,11730763630,cmp-a001-02-000000008514959
grp-a001-02-000000044743916,11730763629,cmp-a001-02-000000008514959
grp-a001-02-000000044743916,11745424650,cmp-a001-02-000000008514959
grp-a001-02-000000044743916,11745424648,cmp-a001-02-000000008514959
grp-a001-02-000000044743916,11745424649,cmp-a001-02-000000008514959
grp-a001-02-000000044743916,9506336785,cmp-a001-02-000000008514959
grp-a001-02-000000044743917,11730763634,cmp-a001-02-000000008514959
grp-a001-02-000000044743917,11730763635,cmp-a001-02-000000008514959
grp-a001-02-000000044743917,11730763632,cmp-a001-02-000000008514959
grp-a001-02-000000044743917,11745424651,cmp-a001-02-000000008514959
grp-a001-02-000000044743917,11745424652,cmp-a001-02-000000008514959
grp-a001-02-000000044743917,9608153706,cmp-a001-02-000000008514959
grp-a001-02-000000044743917,11745424653,cmp-a001-02-000000008514959
grp-a001-02-000000044743918,6818043939,cmp-a001-02-000000008514959
grp-a001-02-000000044743918,11745424657,cmp-a001-02-000000008514959
grp-a001-02-000000044743918,11745424659,cmp-a001-02-000000008514959
grp-a001-02-000000044743918,11745424658,cmp-a001-02-000000008514959
grp-a001-02-000000044743918,11730763642,cmp-a001-02-000000008514959
grp-a001-02-000000044743918,11730763643,cmp-a001-02-000000008514959
grp-a001-02-000000044743918,11730763641,cmp-a001-02-000000008514959
grp-a001-02-000000044743918,11730763640,cmp-a001-02-000000008514959
grp-a001-02-000000044743919,11745424654,cmp-a001-02-000000008514959
grp-a001-02-000000044743919,11745424656,cmp-a001-02-000000008514959
grp-a001-02-000000044743919,6818113090,cmp-a001-02-000000008514959
grp-a001-02-000000044743919,11745424655,cmp-a001-02-000000008514959
grp-a001-02-000000044743919,11730763637,cmp-a001-02-000000008514959
grp-a001-02-000000044743919,11730763636,cmp-a001-02-000000008514959
grp-a001-02-000000044743919,11730763638,cmp-a001-02-000000008514959
grp-a001-02-000000044743919,11730763639,cmp-a001-02-000000008514959
grp-a001-02-000000044744110,11745424667,cmp-a001-02-000000008514959
grp-a001-02-000000044744110,11745424666,cmp-a001-02-000000008514959
grp-a001-02-000000044744110,11745424664,cmp-a001-02-000000008514959
grp-a001-02-000000044744110,11745424665,cmp-a001-02-000000008514959
grp-a001-02-000000044744111,11745424660,cmp-a001-02-000000008514959
grp-a001-02-000000044744111,11745424661,cmp-a001-02-000000008514959
grp-a001-02-000000044744111,4710410575,cmp-a001-02-000000008514959
grp-a001-02-000000044744526,11745424663,cmp-a001-02-000000008514959
grp-a001-02-000000044744526,11745424662,cmp-a001-02-000000008514959
grp-a001-02-000000044823468,2402007467,cmp-a001-02-000000008492582
grp-a001-02-000000044823468,11619806378,cmp-a001-02-000000008492582
grp-a001-02-000000044823468,11619806379,cmp-a001-02-000000008492582
grp-a001-02-000000044823468,11619806377,cmp-a001-02-000000008492582
grp-a001-02-000000044825994,11096867288,cmp-a001-02-000000008514959
grp-a001-02-000000044825994,10838990954,cmp-a001-02-000000008514959
grp-a001-02-000000044825994,11730763627,cmp-a001-02-000000008514959
grp-a001-02-000000044825994,11730763628,cmp-a001-02-000000008514959
grp-a001-02-000000044825994,11730763625,cmp-a001-02-000000008514959
grp-a001-02-000000044825994,11745424644,cmp-a001-02-000000008514959
grp-a001-02-000000044825994,11745424645,cmp-a001-02-000000008514959
grp-a001-02-000000044825994,11745424646,cmp-a001-02-000000008514959
grp-a001-02-000000044952212,11734926171,cmp-a001-02-000000008551921
grp-a001-02-000000044952212,11734926170,cmp-a001-02-000000008551921
grp-a001-02-000000044952212,9824381532,cmp-a001-02-000000008551921
grp-a001-02-000000044952212,9824365193,cmp-a001-02-000000008551921
grp-a001-02-000000044952212,4986857858,cmp-a001-02-000000008551921
grp-a001-02-000000044952305,9824381532,cmp-a001-02-000000008551921
grp-a001-02-000000044952305,9824365193,cmp-a001-02-000000008551921
grp-a001-02-000000044952305,7284455837,cmp-a001-02-000000008551921
grp-a001-02-000000044952305,11090418255,cmp-a001-02-000000008551921
grp-a001-02-000000044952305,11090423153,cmp-a001-02-000000008551921
grp-a001-02-000000044952305,11090360449,cmp-a001-02-000000008551921
grp-a001-02-000000044952305,11090349740,cmp-a001-02-000000008551921
grp-a001-02-000000045023176,11752403685,cmp-a001-02-000000008425541
grp-a001-02-000000045023176,11752403686,cmp-a001-02-000000008425541
grp-a001-02-000000045023176,11752403688,cmp-a001-02-000000008425541
grp-a001-02-000000045023176,11734691077,cmp-a001-02-000000008425541
grp-a001-02-000000045023176,11734691076,cmp-a001-02-000000008425541
grp-a001-02-000000045023176,11734691075,cmp-a001-02-000000008425541
grp-a001-02-000000045023177,11752403684,cmp-a001-02-000000008425541
grp-a001-02-000000045023177,11752403682,cmp-a001-02-000000008425541
grp-a001-02-000000045023177,11752403683,cmp-a001-02-000000008425541
grp-a001-02-000000045023177,11734691072,cmp-a001-02-000000008425541
grp-a001-02-000000045023177,11734691073,cmp-a001-02-000000008425541
grp-a001-02-000000045023177,11734691074,cmp-a001-02-000000008425541
grp-a001-02-000000045023177,11751783434,cmp-a001-02-000000008425541
grp-a001-02-000000045023177,11751783433,cmp-a001-02-000000008425541
grp-a001-02-000000045023993,11752403690,cmp-a001-02-000000008425541
grp-a001-02-000000045023993,11752403693,cmp-a001-02-000000008425541
grp-a001-02-000000045023993,11752403692,cmp-a001-02-000000008425541
grp-a001-02-000000045023993,11752403691,cmp-a001-02-000000008425541
grp-a001-02-000000045025481,11752403714,cmp-a001-02-000000008425541
grp-a001-02-000000045025481,11752403715,cmp-a001-02-000000008425541
grp-a001-02-000000045025481,3422628940,cmp-a001-02-000000008425541
grp-a001-02-000000045025481,3422606249,cmp-a001-02-000000008425541
grp-a001-02-000000045025482,11752403716,cmp-a001-02-000000008425541
grp-a001-02-000000045025482,11752403713,cmp-a001-02-000000008425541
grp-a001-02-000000045025483,11751783436,cmp-a001-02-000000008425541
grp-a001-02-000000045025483,11734691078,cmp-a001-02-000000008425541
grp-a001-02-000000045025483,11734691079,cmp-a001-02-000000008425541
grp-a001-02-000000045025483,11752403711,cmp-a001-02-000000008425541
grp-a001-02-000000045025483,11752403712,cmp-a001-02-000000008425541
grp-a001-02-000000045087060,11734926180,cmp-a001-02-000000008551921
grp-a001-02-000000045087060,11734926178,cmp-a001-02-000000008551921
grp-a001-02-000000045087074,11734926181,cmp-a001-02-000000008551921
grp-a001-02-000000045329157,11734926168,cmp-a001-02-000000008551921
grp-a001-02-000000045329157,11734926169,cmp-a001-02-000000008551921
grp-a001-02-000000045329157,11734926167,cmp-a001-02-000000008551921
grp-a001-02-000000045329157,10973246132,cmp-a001-02-000000008551921
grp-a001-02-000000045448738,6818086076,cmp-a001-02-000000008425541
grp-a001-02-000000045448744,5471733585,cmp-a001-02-000000008425541
grp-a001-02-000000045687119,11071167290,cmp-a001-02-000000008425541
grp-a001-02-000000045687119,11047702639,cmp-a001-02-000000008425541
grp-a001-02-000000045687119,11047667552,cmp-a001-02-000000008425541
grp-a001-02-000000045687119,11091797602,cmp-a001-02-000000008425541
grp-a001-02-000000045687119,11091807223,cmp-a001-02-000000008425541
grp-a001-02-000000045811975,11066065879,cmp-a001-02-000000008452546
grp-a001-02-000000045949118,11149384244,cmp-a001-02-000000008551921
grp-a001-02-000000045949118,11090349740,cmp-a001-02-000000008551921
grp-a001-02-000000045949119,11090360449,cmp-a001-02-000000008551921
grp-a001-02-000000045949120,11090423153,cmp-a001-02-000000008551921
grp-a001-02-000000045949121,11090418255,cmp-a001-02-000000008551921
grp-a001-02-000000046072248,11745471849,cmp-a001-02-000000008723288
grp-a001-02-000000046072248,11745471848,cmp-a001-02-000000008723288
grp-a001-02-000000046072248,11745471847,cmp-a001-02-000000008723288
grp-a001-02-000000046072248,10854901732,cmp-a001-02-000000008723288
grp-a001-02-000000046072248,11672253549,cmp-a001-02-000000008723288
grp-a001-02-000000046072248,11672253546,cmp-a001-02-000000008723288
grp-a001-02-000000046072248,11672253548,cmp-a001-02-000000008723288
grp-a001-02-000000046072248,11745559047,cmp-a001-02-000000008723288
grp-a001-02-000000046072248,11745559046,cmp-a001-02-000000008723288
grp-a001-02-000000046072248,11745559045,cmp-a001-02-000000008723288
grp-a001-02-000000046072553,11672253551,cmp-a001-02-000000008723288
grp-a001-02-000000046072553,11745559050,cmp-a001-02-000000008723288
grp-a001-02-000000046072553,11745559048,cmp-a001-02-000000008723288
grp-a001-02-000000046072553,11745559049,cmp-a001-02-000000008723288
grp-a001-02-000000046072553,11745471853,cmp-a001-02-000000008723288
grp-a001-02-000000046072553,11745471854,cmp-a001-02-000000008723288
grp-a001-02-000000046072553,11745471852,cmp-a001-02-000000008723288
grp-a001-02-000000046072553,11672253553,cmp-a001-02-000000008723288
grp-a001-02-000000046072553,11672253552,cmp-a001-02-000000008723288
grp-a001-02-000000046072553,11672253550,cmp-a001-02-000000008723288
grp-a001-02-000000046072554,11672253557,cmp-a001-02-000000008723288
grp-a001-02-000000046072554,11745559051,cmp-a001-02-000000008723288
grp-a001-02-000000046072554,11745559053,cmp-a001-02-000000008723288
grp-a001-02-000000046072554,11745559055,cmp-a001-02-000000008723288
grp-a001-02-000000046072554,11672253554,cmp-a001-02-000000008723288
grp-a001-02-000000046072554,11672253555,cmp-a001-02-000000008723288
grp-a001-02-000000046072554,11672253556,cmp-a001-02-000000008723288
grp-a001-02-000000046074558,11672253561,cmp-a001-02-000000008723288
grp-a001-02-000000046074559,11672253565,cmp-a001-02-000000008723288
grp-a001-02-000000046125958,11696306471,cmp-a001-02-000000008740796
grp-a001-02-000000046125983,11696306470,cmp-a001-02-000000008740796
grp-a001-02-000000046126151,11696306469,cmp-a001-02-000000008740796
grp-a001-02-000000046126174,11696306468,cmp-a001-02-000000008740796
grp-a001-02-000000046126176,11696306467,cmp-a001-02-000000008740796
grp-a001-02-000000046126177,11696306466,cmp-a001-02-000000008740796
grp-a001-02-000000046126252,11696306465,cmp-a001-02-000000008740796
grp-a001-02-000000046126256,11696306464,cmp-a001-02-000000008740796
grp-a001-02-000000046126369,11696306463,cmp-a001-02-000000008740796
grp-a001-02-000000046126373,5949677527,cmp-a001-02-000000008740796
grp-a001-02-000000046161213,11734926173,cmp-a001-02-000000008551921
grp-a001-02-000000046161213,11734926172,cmp-a001-02-000000008551921
grp-a001-02-000000046161213,11734926174,cmp-a001-02-000000008551921
grp-a001-02-000000046161215,11734926177,cmp-a001-02-000000008551921
grp-a001-02-000000046161215,11734926175,cmp-a001-02-000000008551921
grp-a001-02-000000046161215,11734926176,cmp-a001-02-000000008551921
grp-a001-02-000000046222149,10578197070,cmp-a001-02-000000008425541
grp-a001-02-000000046222149,10578185038,cmp-a001-02-000000008425541
grp-a001-02-000000046222157,10578185038,cmp-a001-02-000000008425541
grp-a001-02-000000046222157,10578197070,cmp-a001-02-000000008425541
grp-a001-02-000000046223421,11734976631,cmp-a001-02-000000008757089
grp-a001-02-000000046223421,11734976632,cmp-a001-02-000000008757089
grp-a001-02-000000046223421,6290298710,cmp-a001-02-000000008757089
grp-a001-02-000000046224017,6286582527,cmp-a001-02-000000008757089
grp-a001-02-000000046224017,6286591735,cmp-a001-02-000000008757089
grp-a001-02-000000046224017,11734976630,cmp-a001-02-000000008757089
grp-a001-02-000000046224018,11734976628,cmp-a001-02-000000008757089
grp-a001-02-000000046224018,11734976627,cmp-a001-02-000000008757089
grp-a001-02-000000046224018,9823967466,cmp-a001-02-000000008757089
grp-a001-02-000000046224018,9823936023,cmp-a001-02-000000008757089
grp-a001-02-000000046224018,6286593796,cmp-a001-02-000000008757089
grp-a001-02-000000046224076,11734976624,cmp-a001-02-000000008757089
grp-a001-02-000000046224077,11734976626,cmp-a001-02-000000008757089
grp-a001-02-000000046415318,11174786504,cmp-a001-02-000000008790659
grp-a001-02-000000046415318,11174781362,cmp-a001-02-000000008790659
grp-a001-02-000000046415318,11174776967,cmp-a001-02-000000008790659
grp-a001-02-000000046415318,11174770844,cmp-a001-02-000000008790659
grp-a001-02-000000046415341,11174750730,cmp-a001-02-000000008790659
grp-a001-02-000000046415341,11174744030,cmp-a001-02-000000008790659
grp-a001-02-000000046415341,11174737218,cmp-a001-02-000000008790659
grp-a001-02-000000046415341,11174732146,cmp-a001-02-000000008790659
grp-a001-02-000000046437508,11752403698,cmp-a001-02-000000008452546
grp-a001-02-000000046838302,11734976633,cmp-a001-02-000000008757089
grp-a001-02-000000046838302,11734976634,cmp-a001-02-000000008757089
grp-a001-02-000000046838304,11734976635,cmp-a001-02-000000008757089
grp-a001-02-000000046838305,11734976636,cmp-a001-02-000000008757089
grp-a001-02-000000046838305,11734976637,cmp-a001-02-000000008757089
grp-a001-02-000000047005161,11287690712,cmp-a001-02-000000008902804
grp-a001-02-000000047005364,6418990211,cmp-a001-02-000000008902804
grp-a001-02-000000047076131,11263370160,cmp-a001-02-000000008883273
grp-a001-02-000000047076159,11263343049,cmp-a001-02-000000008883273
grp-a001-02-000000047076722,11263363765,cmp-a001-02-000000008883273
grp-a001-02-000000047076723,11263273873,cmp-a001-02-000000008883273
grp-a001-02-000000047076737,11263310083,cmp-a001-02-000000008883273
grp-a001-02-000000047076738,11263296721,cmp-a001-02-000000008883273
grp-a001-02-000000047076745,11733932001,cmp-a001-02-000000008883255
grp-a001-02-000000047076745,11260069028,cmp-a001-02-000000008883255
grp-a001-02-000000047076797,11260046530,cmp-a001-02-000000008883255
grp-a001-02-000000047076797,11733931999,cmp-a001-02-000000008883255
grp-a001-02-000000047076797,11733932000,cmp-a001-02-000000008883255
grp-a001-02-000000047076945,11260018794,cmp-a001-02-000000008883255
grp-a001-02-000000047076945,11733931997,cmp-a001-02-000000008883255
grp-a001-02-000000047076945,11733931998,cmp-a001-02-000000008883255
grp-a001-02-000000047076946,11733931993,cmp-a001-02-000000008883255
grp-a001-02-000000047076946,11733931996,cmp-a001-02-000000008883255
grp-a001-02-000000047076946,11733931995,cmp-a001-02-000000008883255
grp-a001-02-000000047076946,11733931994,cmp-a001-02-000000008883255
grp-a001-02-000000047076946,11259990426,cmp-a001-02-000000008883255
grp-a001-02-000000047077161,11259972316,cmp-a001-02-000000008883255
grp-a001-02-000000047077161,11733931989,cmp-a001-02-000000008883255
grp-a001-02-000000047077161,11733931991,cmp-a001-02-000000008883255
grp-a001-02-000000047077161,11733931992,cmp-a001-02-000000008883255
grp-a001-02-000000047485224,12448041273,cmp-a001-02-000000008425541
grp-a001-02-000000047485224,11734691063,cmp-a001-02-000000008425541
grp-a001-02-000000047485224,11734691064,cmp-a001-02-000000008425541
grp-a001-02-000000047485224,11378853597,cmp-a001-02-000000008425541
grp-a001-02-000000047485224,11361253594,cmp-a001-02-000000008425541
grp-a001-02-000000047485224,11847904214,cmp-a001-02-000000008425541
grp-a001-02-000000047485224,11361238228,cmp-a001-02-000000008425541
grp-a001-02-000000047485224,11752403678,cmp-a001-02-000000008425541
grp-a001-02-000000047485224,11752403679,cmp-a001-02-000000008425541
grp-a001-02-000000047485224,11839641958,cmp-a001-02-000000008425541
grp-a001-02-000000047485224,11751783429,cmp-a001-02-000000008425541
grp-a001-02-000000047485224,11751783430,cmp-a001-02-000000008425541
grp-a001-02-000000047485224,11751783427,cmp-a001-02-000000008425541
grp-a001-02-000000047485224,11745501260,cmp-a001-02-000000008425541
grp-a001-02-000000047485224,11745501261,cmp-a001-02-000000008425541
grp-a001-02-000000048079128,11745471851,cmp-a001-02-000000008723288
grp-a001-02-000000048079128,11495508351,cmp-a001-02-000000008723288
grp-a001-02-000000049350416,11263296721,cmp-a001-02-000000008883273
grp-a001-02-000000049354013,11696808537,cmp-a001-02-000000008883273
grp-a001-02-000000051215431,11174786504,cmp-a001-02-000000008902804
grp-a001-02-000000051215431,11174781362,cmp-a001-02-000000008902804
grp-a001-02-000000051215431,11174776967,cmp-a001-02-000000008902804
grp-a001-02-000000051215431,11174770844,cmp-a001-02-000000008902804
grp-a001-02-000000051215435,11174750730,cmp-a001-02-000000008902804
grp-a001-02-000000051215435,11174744030,cmp-a001-02-000000008902804
grp-a001-02-000000051215435,11174737218,cmp-a001-02-000000008902804
grp-a001-02-000000051215435,11174732146,cmp-a001-02-000000008902804
grp-a001-02-000000052193550,11550098952,cmp-a001-02-000000009577882
grp-a001-02-000000052193550,11550083337,cmp-a001-02-000000009577882
grp-a001-02-000000052193550,11394916775,cmp-a001-02-000000009577882
grp-a001-02-000000052193556,12048592354,cmp-a001-02-000000009577882
grp-a001-02-000000052193556,12048592353,cmp-a001-02-000000009577882
grp-a001-02-000000052193556,11619531612,cmp-a001-02-000000009577882
grp-a001-02-000000052193613,11733962060,cmp-a001-02-000000009577882
grp-a001-02-000000052193617,12231798460,cmp-a001-02-000000009577882
grp-a001-02-000000052193617,12231798459,cmp-a001-02-000000009577882
grp-a001-02-000000052193617,12231798461,cmp-a001-02-000000009577882
grp-a001-02-000000052193617,11619407644,cmp-a001-02-000000009577882
grp-a001-02-000000052193617,11619407643,cmp-a001-02-000000009577882
grp-a001-02-000000052193617,12231798457,cmp-a001-02-000000009577882
grp-a001-02-000000052193624,11619407641,cmp-a001-02-000000009577882
grp-a001-02-000000052193624,11619407642,cmp-a001-02-000000009577882
grp-a001-02-000000052193624,11619407640,cmp-a001-02-000000009577882
grp-a001-02-000000052193624,11619407639,cmp-a001-02-000000009577882
grp-a001-02-000000052193624,12231798455,cmp-a001-02-000000009577882
grp-a001-02-000000052193624,12231798453,cmp-a001-02-000000009577882
grp-a001-02-000000052193624,12231798456,cmp-a001-02-000000009577882
grp-a001-02-000000052193624,12231798454,cmp-a001-02-000000009577882
grp-a001-02-000000052193631,11619407635,cmp-a001-02-000000009577882
grp-a001-02-000000052193631,11619407632,cmp-a001-02-000000009577882
grp-a001-02-000000052193631,11619407637,cmp-a001-02-000000009577882
grp-a001-02-000000052193631,11619407636,cmp-a001-02-000000009577882
grp-a001-02-000000052193631,12231798451,cmp-a001-02-000000009577882
grp-a001-02-000000052193631,12231798450,cmp-a001-02-000000009577882
grp-a001-02-000000052193631,12231798449,cmp-a001-02-000000009577882
grp-a001-02-000000052193631,12231798452,cmp-a001-02-000000009577882
grp-a001-02-000000052350984,12084320270,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12084320269,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12084320268,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12080043247,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12080027722,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12062041149,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12062015327,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12062015326,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12061960691,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12061960690,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12058076545,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12058076544,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12058076547,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12058076546,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12058076543,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12058076540,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12058008106,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12058008105,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12058008104,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12058008102,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12058008101,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12058008100,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12057833416,cmp-a001-02-000000008336372
grp-a001-02-000000052350984,12057833415,cmp-a001-02-000000008336372
grp-a001-02-000000052819145,12144319299,cmp-a001-02-000000009577882
grp-a001-02-000000052819145,12144319297,cmp-a001-02-000000009577882
grp-a001-02-000000052819145,12143275358,cmp-a001-02-000000009577882
grp-a001-02-000000052819145,12143275357,cmp-a001-02-000000009577882
grp-a001-02-000000053253939,11942529301,cmp-a001-02-000000009577882
grp-a001-02-000000053481812,11696352858,cmp-a001-02-000000008869872
grp-a001-02-000000053481831,11696352857,cmp-a001-02-000000008869872
grp-a001-02-000000053481892,11696352856,cmp-a001-02-000000008869872
grp-a001-02-000000053481936,11696352855,cmp-a001-02-000000008869872
grp-a001-02-000000053481974,11696352853,cmp-a001-02-000000008869872
grp-a001-02-000000053482043,11696352852,cmp-a001-02-000000008869872
grp-a001-02-000000053482102,11696352851,cmp-a001-02-000000008869872
grp-a001-02-000000053482158,11696352850,cmp-a001-02-000000008869872
grp-a001-02-000000053482203,11696352849,cmp-a001-02-000000008869872
grp-a001-02-000000054204201,12324850101,cmp-a001-02-000000009577882
grp-a001-02-000000054212607,9475735135,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,12231798454,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,12231798450,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,12231798449,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,12231798452,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,12138462019,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,12138462018,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11752979268,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11752979269,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11752979267,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11752979266,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11752979270,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11752403715,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11752403714,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11752403697,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11752403696,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11751783434,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11751783423,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11751783436,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11745471854,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11751783435,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11751783433,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11751783429,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11751783426,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11751783432,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11751783430,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11751783425,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11751783424,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11751783431,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11751783427,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11745559047,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11745559051,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11745559050,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11745559048,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11745559053,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11745559046,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11745559049,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11745559055,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11745559045,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11745501263,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11745501262,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11745501260,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11745501261,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11745471849,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11745471853,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11745471851,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11745471848,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11745471852,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11745471847,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11734691071,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11734691077,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11734691076,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11734691072,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11734691073,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11734691070,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11734691075,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11734691074,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11730763642,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11730763637,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11730763631,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11730763636,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11730763634,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11730763643,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11730763639,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11730763630,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11730763641,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11730763627,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11730763640,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11730763638,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11730763635,cmp-a001-02-000000008336372
grp-a001-02-000000054212607,11730763629,cmp-a001-02-000000008336372
